block,image_id,file,stratum,w,h
14,003332,003332.jpg,mid,1311,1748
14,003341,003341.jpg,small,640,640
14,3344,3344.jpg,large,3024,4032
15,000010,000010.jpg,large,3024,4032
15,000027,000027.jpg,large,3024,4032
15,000038,000038.jpg,large,3024,4032
15,000045,000045.jpg,large,3024,4032
15,000051,000051.jpg,large,3024,4032
15,000052,000052.png,large,1179,2556
15,000058,000058.jpg,large,4284,5712
15,000063,000063.jpg,large,3024,4032
15,000067,000067.jpg,large,4284,5712
15,000093,000093.jpg,large,3024,4032
15,000100,000100.jpg,large,3024,4032
15,000102,000102.jpg,large,3024,4032
15,000111,000111.jpg,large,3024,4032
15,000115,000115.jpg,large,3024,4032
15,000116,000116.jpg,large,3024,4032
15,000117,000117.jpg,large,3024,4032
15,000118,000118.jpg,large,3024,4032
15,000127,000127.jpg,large,3024,4032
15,000141,000141.jpg,large,3024,4032
15,000147,000147.jpg,large,3024,4032
15,000148,000148.jpg,large,3024,4032
15,000150,000150.jpg,large,3024,4032
15,000165,000165.jpg,large,3024,4032
15,000169,000169.jpg,large,3024,4032
15,000180,000180.jpg,large,3024,4032
15,000182,000182.jpg,large,3024,4032
15,000185,000185.jpg,large,3024,4032
15,000191,000191.jpg,large,3024,4032
15,000195,000195.jpg,large,3024,4032
15,000196,000196.jpg,large,3024,4032
15,000204,000204.jpg,large,3024,4032
15,000212,000212.jpg,large,3024,4032
15,000233,000233.jpg,large,3024,4032
15,000271,000271.jpg,large,3024,4032
15,000285,000285.jpg,large,3024,4032
15,000294,000294.jpg,large,3024,4032
15,000307,000307.jpg,large,3024,4032
15,000308,000308.jpg,large,3024,4032
15,000320,000320.jpg,large,3024,4032
15,000332,000332.jpg,large,3024,4032
15,000338,000338.jpg,large,3024,4032
15,000352,000352.jpg,large,3024,4032
15,000354,000354.jpg,large,3024,4032
15,000360,000360.jpg,large,3024,4032
15,000370,000370.jpg,large,3024,4032
15,000377,000377.jpg,large,3024,4032
15,000381,000381.jpg,large,3024,4032
15,000387,000387.jpg,large,3060,4080
15,000390,000390.jpg,large,3060,4080
15,000393,000393.jpg,large,3060,4080
15,000403,000403.jpg,large,3060,4080
15,000421,000421.jpg,large,3060,4080
15,000483,000483.jpg,large,3060,4080
15,000490,000490.jpg,large,3060,4080
15,000505,000505.jpg,large,3060,4080
15,000507,000507.jpg,large,3060,4080
15,000512,000512.jpg,mid,1050,1400
15,000519,000519.jpg,mid,1050,1400
15,000529,000529.jpg,mid,1050,1400
15,000536,000536.jpg,mid,1050,1400
15,000542,000542.jpg,mid,1050,1400
15,000548,000548.jpg,mid,1050,1400
15,000549,000549.jpg,mid,1050,1400
15,000551,000551.jpg,mid,1050,1400
15,000553,000553.jpg,mid,1050,1400
15,000557,000557.jpg,mid,1050,1400
15,000558,000558.jpg,mid,1050,1400
15,000562,000562.jpg,mid,1050,1400
15,000569,000569.jpg,mid,1050,1400
15,000575,000575.jpg,mid,1050,1400
15,000583,000583.jpg,mid,1050,1400
15,000590,000590.jpg,mid,1050,1400
15,000591,000591.jpg,mid,1050,1400
15,000594,000594.jpg,mid,1613,763
15,000600,000600.jpg,mid,1613,763
15,000623,000623.jpg,mid,1613,763
15,000627,000627.jpg,large,3024,4032
15,000655,000655.jpg,large,1254,2229
15,000660,000660.jpg,large,1303,2317
15,000684,000684.jpg,large,1450,2577
15,000685,000685.jpg,large,1292,2297
15,000703,000703.jpg,large,1208,2148
15,000706,000706.jpg,mid,895,1592
15,000715,000715.jpg,mid,1115,1982
15,000717,000717.jpg,large,1169,2078
15,000721,000721.jpg,large,1980,3520
15,000723,000723.jpg,large,1160,2063
15,000724,000724.jpg,large,1148,2040
15,000742,000742.jpg,large,3024,4032
15,000771,000771.jpeg,large,3024,4032
15,000779,000779.jpeg,large,3024,4032
15,000789,000789.jpeg,large,3024,4032
15,000790,000790.jpeg,large,3024,4032
15,000800,000800.jpeg,large,3024,4032
15,000809,000809.jpeg,large,3024,4032
15,000835,000835.jpeg,large,3024,4032
15,000838,000838.jpeg,large,3024,4032
15,000849,000849.jpeg,large,3024,4032
15,000851,000851.jpeg,large,3024,4032
15,000859,000859.jpg,small,640,640
15,000861,000861.jpg,small,640,640
15,000866,000866.jpg,small,640,640
15,000867,000867.jpg,mid,876,1049
15,000871,000871.jpg,small,640,640
15,000874,000874.jpg,mid,1234,816
15,000887,000887.jpg,mid,1069,802
15,000888,000888.jpg,small,640,640
15,000899,000899.jpg,mid,1007,1343
15,000900,000900.jpg,small,640,640
15,000907,000907.jpg,mid,1333,1000
15,000910,000910.jpg,small,640,640
15,000920,000920.jpg,small,640,640
15,000926,000926.jpg,mid,654,873
15,000928,000928.jpg,mid,702,939
15,000929,000929.jpg,small,640,640
15,000934,000934.jpg,mid,794,1059
15,000951,000951.jpg,mid,756,1008
15,000953,000953.jpg,mid,953,1271
15,000959,000959.jpg,mid,892,1189
15,000963,000963.jpg,mid,813,1084
15,000985,000985.jpg,mid,1029,1372
15,000990,000990.jpg,small,640,640
15,000995,000995.jpg,small,640,640
15,000997,000997.jpg,small,640,640
15,001047,001047.jpg,mid,702,936
15,001054,001054.jpg,small,640,640
15,001058,001058.jpg,mid,756,1008
15,001061,001061.jpg,mid,1008,756
15,001067,001067.jpg,mid,717,957
15,001068,001068.jpg,mid,756,1008
15,001074,001074.jpg,mid,729,973
15,001083,001083.jpg,mid,787,1051
15,001094,001094.jpg,mid,946,1261
15,001095,001095.jpg,small,640,640
15,001106,001106.jpg,mid,1023,1364
15,001110,001110.jpg,small,640,640
15,001113,001113.jpg,mid,926,1235
15,001115,001115.jpg,mid,841,1121
15,001119,001119.jpg,mid,771,1027
15,001122,001122.jpg,small,640,640
15,001126,001126.jpg,small,640,640
15,001129,001129.jpg,small,640,640
15,001131,001131.jpg,small,640,640
15,001134,001134.jpg,mid,833,1112
15,001135,001135.jpg,mid,783,1044
15,001139,001139.jpg,mid,1051,1402
15,001146,001146.jpg,mid,1008,756
15,001182,001182.jpg,small,640,640
15,001188,001188.jpg,small,640,640
15,001195,001195.jpg,mid,1008,756
15,001201,001201.jpg,mid,933,701
15,001209,001209.jpg,mid,1008,756
15,001226,001226.jpg,small,640,640
15,001229,001229.jpg,mid,1274,956
15,001233,001233.jpg,mid,747,674
15,001245,001245.jpg,mid,1324,993
15,001251,001251.jpg,small,640,640
15,001253,001253.jpg,small,640,640
15,001255,001255.jpg,small,640,640
15,001263,001263.jpg,mid,1077,1436
15,001266,001266.jpg,small,640,640
15,001267,001267.jpg,mid,1118,1490
15,001281,001281.jpg,mid,1033,1378
15,001283,001283.jpg,mid,895,1224
15,001297,001297.jpg,small,640,640
15,001301,001301.jpg,mid,1108,1477
15,001311,001311.jpg,mid,941,1251
15,001330,001330.jpg,small,640,640
15,001339,001339.jpg,small,640,640
15,001348,001348.jpg,small,640,640
15,001350,001350.jpg,small,640,640
15,001357,001357.jpg,small,640,640
15,001360,001360.jpg,mid,928,1238
15,001361,001361.jpg,small,640,640
15,001363,001363.jpg,small,640,640
15,001366,001366.jpg,mid,1282,961
15,001372,001372.jpg,mid,970,1294
15,001373,001373.jpg,small,640,640
15,001374,001374.jpg,mid,1259,944
15,001378,001378.jpg,mid,957,1276
15,001384,001384.jpg,mid,878,1127
15,001389,001389.jpg,mid,849,1131
15,001390,001390.jpg,small,640,640
15,001395,001395.jpg,small,640,640
15,001416,001416.jpg,mid,756,1008
15,001422,001422.jpg,mid,640,989
15,001423,001423.jpg,small,640,640
15,001435,001435.jpg,small,640,640
15,001436,001436.jpg,mid,739,985
15,001461,001461.jpg,mid,717,957
15,001465,001465.jpg,small,640,640
15,001493,001493.jpg,mid,690,922
15,001500,001500.jpg,mid,699,933
15,001502,001502.jpg,mid,756,1008
15,001507,001507.jpg,small,640,640
15,001528,001528.jpg,mid,795,1060
15,001535,001535.jpg,small,640,640
15,001539,001539.jpg,small,640,640
15,001543,001543.jpg,small,640,640
15,001549,001549.jpg,small,640,640
15,001550,001550.jpg,mid,899,1210
15,001551,001551.jpg,mid,865,1152
15,001564,001564.jpg,small,640,640
15,001579,001579.jpg,mid,622,829
15,001590,001590.jpg,mid,783,1044
15,001594,001594.jpg,mid,785,1047
15,001601,001601.jpg,mid,767,1023
15,001611,001611.jpg,small,640,640
15,001615,001615.jpg,small,640,640
15,001643,001643.jpg,mid,765,1020
15,001644,001644.jpg,small,640,640
15,001651,001651.jpg,mid,861,1316
15,001671,001671.jpg,small,640,640
15,001679,001679.jpg,mid,991,1321
15,001683,001683.jpg,mid,993,1324
15,001689,001689.jpg,small,640,640
15,001716,001716.jpg,small,640,640
15,001721,001721.jpg,mid,889,1185
15,001726,001726.jpg,small,640,640
15,001733,001733.jpg,small,640,640
15,001735,001735.jpg,small,640,640
15,001752,001752.jpg,mid,778,1037
15,001756,001756.jpg,mid,1024,1365
15,001757,001757.jpg,mid,999,1331
15,001758,001758.jpg,small,640,640
15,001764,001764.jpg,small,640,640
15,001765,001765.jpg,mid,1008,756
15,001766,001766.jpg,small,640,640
15,001770,001770.jpg,mid,979,759
15,001775,001775.jpg,small,640,640
15,001778,001778.jpg,small,650,466
15,001791,001791.jpg,mid,864,628
15,001810,001810.jpg,mid,756,734
15,001816,001816.jpg,mid,1066,800
15,001818,001818.jpg,mid,1049,787
15,001822,001822.jpg,mid,915,1220
15,001823,001823.jpg,small,640,640
15,001829,001829.jpg,mid,1019,1359
15,001831,001831.jpg,small,640,640
15,001843,001843.jpg,small,640,640
15,001845,001845.jpg,small,640,640
15,001852,001852.jpg,mid,856,1188
15,001857,001857.jpg,mid,971,1377
15,001862,001862.jpg,small,640,640
15,001870,001870.jpg,small,640,640
15,001871,001871.jpg,mid,1056,1408
15,001875,001875.jpg,small,640,640
15,001880,001880.jpg,small,640,640
15,001881,001881.jpg,mid,1121,1495
15,001883,001883.jpg,mid,894,1185
15,001889,001889.jpg,mid,1026,1368
15,001894,001894.jpg,small,640,640
15,001897,001897.jpg,mid,1126,1501
15,001901,001901.jpg,mid,922,1230
15,001903,001903.jpg,mid,991,1322
15,001914,001914.jpg,small,640,640
15,001931,001931.jpg,small,640,640
15,001933,001933.jpg,small,640,640
15,001934,001934.jpg,mid,883,1222
15,001943,001943.jpg,large,2048,1536
15,001970,001970.jpg,mid,942,1256
15,001984,001984.jpg,mid,900,1200
15,001987,001987.jpg,mid,983,1310
15,001996,001996.jpg,small,640,640
15,002027,002027.jpg,mid,727,782
15,002029,002029.jpg,mid,598,856
15,002032,002032.jpg,mid,655,957
15,002035,002035.jpg,small,640,640
15,002038,002038.jpg,mid,616,720
15,002047,002047.jpg,mid,541,721
15,002060,002060.jpg,mid,556,818
15,002061,002061.jpg,small,640,640
15,002066,002066.jpg,small,609,700
15,002072,002072.jpg,mid,669,892
15,002073,002073.jpg,small,640,640
15,002083,002083.jpg,mid,715,1147
15,002097,002097.jpg,small,640,640
15,002114,002114.jpg,mid,640,951
15,002119,002119.jpg,small,640,640
15,002137,002137.jpg,small,640,640
15,002156,002156.jpg,mid,787,1050
15,002159,002159.jpg,small,640,640
15,002163,002163.jpg,small,640,640
15,002168,002168.jpg,small,640,640
15,002170,002170.jpg,small,640,640
15,002171,002171.jpg,mid,1004,1257
15,002180,002180.jpg,small,640,640
15,002184,002184.jpg,mid,1007,1322
15,002185,002185.jpg,small,640,640
15,002186,002186.jpg,mid,831,1147
15,002191,002191.jpg,small,641,452
15,002194,002194.jpg,small,640,640
15,002198,002198.jpg,small,640,640
15,002216,002216.jpg,mid,1008,756
15,002234,002234.jpg,small,640,640
15,002255,002255.jpg,small,640,640
15,002263,002263.jpg,mid,1113,1484
15,002265,002265.jpg,mid,969,1292
15,002269,002269.jpg,mid,874,1165
15,002270,002270.jpg,small,640,640
15,002274,002274.jpg,small,640,640
15,002278,002278.jpg,small,640,640
15,002285,002285.jpg,small,640,640
15,002300,002300.jpg,mid,918,1223
15,002305,002305.jpg,small,640,640
15,002306,002306.jpg,mid,1056,1408
15,002307,002307.jpg,mid,1090,1454
15,002322,002322.jpg,mid,687,738
15,002325,002325.jpg,small,640,640
15,002326,002326.jpg,mid,702,815
15,002331,002331.jpg,mid,756,1008
15,002337,002337.jpg,mid,756,1008
15,002342,002342.jpg,small,640,640
15,002360,002360.jpg,small,640,640
15,002363,002363.jpg,mid,520,925
15,002364,002364.jpg,small,640,640
15,002367,002367.jpg,small,640,640
15,002369,002369.jpg,small,640,640
15,002370,002370.jpg,mid,813,1084
15,002392,002392.jpg,mid,898,542
15,002405,002405.jpg,mid,981,1308
15,002416,002416.jpg,mid,1245,934
15,002422,002422.jpg,mid,695,1154
15,002430,002430.jpg,mid,857,1143
15,002434,002434.jpg,mid,1004,1285
15,002446,002446.jpg,small,640,640
15,002450,002450.jpg,small,640,640
15,002452,002452.jpg,mid,958,1277
15,002456,002456.jpg,mid,1004,1338
15,002461,002461.jpg,mid,1067,1422
15,002462,002462.jpg,mid,897,1196
15,002465,002465.jpg,mid,1132,1510
15,002476,002476.jpg,small,640,640
15,002482,002482.jpg,small,640,640
15,002486,002486.jpg,small,640,640
15,002487,002487.jpg,mid,981,1244
15,002488,002488.jpg,small,640,640
15,002493,002493.jpg,mid,1096,1462
15,002507,002507.jpg,small,640,640
15,002508,002508.jpg,mid,1487,1115
15,002511,002511.jpg,small,640,640
15,002519,002519.jpg,small,640,640
15,002521,002521.jpg,small,640,640
15,002523,002523.jpg,small,640,640
15,002536,002536.jpg,mid,1113,1484
15,002539,002539.jpg,small,640,640
15,002542,002542.jpg,mid,1075,1433
15,002550,002550.jpg,mid,940,1253
15,002551,002551.jpg,small,640,640
15,002556,002556.jpg,mid,1099,1465
15,002557,002557.jpg,small,640,640
15,002559,002559.jpg,small,640,640
15,002565,002565.jpg,small,640,640
15,002569,002569.jpg,small,640,640
15,002574,002574.jpg,mid,978,1304
15,002575,002575.jpg,small,640,640
15,002596,002596.jpg,mid,941,1255
15,002629,002629.jpg,mid,1095,1460
15,002631,002631.jpg,mid,1025,1367
15,002644,002644.jpg,small,640,640
15,002656,002656.jpg,small,640,640
15,002661,002661.jpg,mid,1042,1390
15,002676,002676.jpg,small,640,640
15,002678,002678.jpg,small,640,640
15,002681,002681.jpg,mid,999,1332
15,002708,002708.jpg,small,640,640
15,002713,002713.jpg,mid,1054,1235
15,002716,002716.jpg,small,640,640
15,002719,002719.jpg,mid,996,1328
15,002724,002724.jpg,small,640,640
15,002728,002728.jpg,mid,1007,1342
15,002730,002730.jpg,mid,830,1135
15,002735,002735.jpg,small,640,640
15,002737,002737.jpg,mid,966,1287
15,002747,002747.jpg,small,640,640
15,002752,002752.jpg,mid,1376,988
15,002754,002754.jpg,large,1536,2048
15,002755,002755.jpg,mid,960,683
15,002763,002763.jpg,mid,1112,803
15,002765,002765.jpg,mid,860,1024
15,002768,002768.jpg,small,640,640
15,002771,002771.jpg,small,640,640
15,002773,002773.jpg,small,640,640
15,002780,002780.jpg,mid,772,1029
15,002785,002785.jpg,small,640,640
15,002786,002786.jpg,mid,794,846
15,002796,002796.jpg,small,640,640
15,002798,002798.jpg,small,640,640
15,002799,002799.jpg,mid,1084,772
15,002801,002801.jpg,mid,756,1008
15,002806,002806.jpg,small,640,640
15,002810,002810.jpg,small,640,640
15,002818,002818.jpg,mid,991,1321
15,002830,002830.jpg,mid,974,1298
15,002844,002844.jpg,small,640,640
15,002850,002850.jpg,small,640,640
15,002856,002856.jpg,small,640,640
15,002860,002860.jpg,small,640,640
15,002863,002863.jpg,small,640,640
15,002868,002868.jpg,large,1536,2048
15,002880,002880.jpg,mid,834,1112
15,002886,002886.jpg,mid,898,1199
15,002890,002890.jpg,mid,737,982
15,002896,002896.jpg,mid,1342,1007
15,002897,002897.jpg,small,640,640
15,002902,002902.jpg,mid,773,1031
15,002908,002908.jpg,small,640,640
15,002910,002910.jpg,small,640,640
15,002918,002918.jpg,small,640,640
15,002919,002919.jpg,mid,848,1132
15,002923,002923.jpg,mid,1010,1347
15,002936,002936.jpg,mid,825,1100
15,002949,002949.jpg,small,640,640
15,002956,002956.jpg,mid,813,1084
15,002957,002957.jpg,small,640,640
15,002959,002959.jpg,small,640,640
15,002962,002962.jpg,mid,766,1021
15,002973,002973.jpg,small,640,640
15,002978,002978.jpg,mid,753,925
15,002994,002994.jpg,mid,1033,1378
15,002998,002998.jpg,mid,963,1283
15,003007,003007.jpg,mid,904,1205
15,003009,003009.jpg,small,640,640
15,003020,003020.jpg,mid,678,966
15,003026,003026.jpg,mid,852,1136
15,003031,003031.jpg,mid,1071,803
15,003033,003033.jpg,mid,924,693
15,003044,003044.jpg,mid,936,1247
15,003051,003051.jpg,mid,1017,1356
15,003069,003069.jpg,mid,924,634
15,003071,003071.jpg,mid,756,1008
15,003074,003074.jpg,small,640,640
15,003087,003087.jpg,mid,1008,756
15,003094,003094.jpg,small,640,640
15,003106,003106.jpg,mid,604,838
15,003110,003110.jpg,large,1512,2016
15,003114,003114.jpg,large,1512,2016
15,003134,003134.jpg,mid,678,902
15,003135,003135.jpg,small,640,640
15,003142,003142.jpg,mid,891,1187
15,003143,003143.jpg,small,640,640
15,003158,003158.jpg,mid,773,1031
15,003159,003159.jpg,mid,884,1177
15,003163,003163.jpg,mid,1181,886
15,003168,003168.jpg,mid,966,1288
15,003169,003169.jpg,mid,1045,784
15,003181,003181.jpg,mid,1082,772
15,003191,003191.jpg,mid,756,1008
15,003192,003192.jpg,small,640,640
15,003198,003198.jpg,mid,980,1306
15,003200,003200.jpg,mid,672,961
15,003203,003203.jpg,small,640,640
15,003206,003206.jpg,mid,736,903
15,003215,003215.jpg,mid,1058,1411
15,003225,003225.jpg,small,640,640
15,003227,003227.jpg,small,640,640
15,003228,003228.jpg,small,640,640
15,003231,003231.jpg,mid,1254,1672
15,003237,003237.jpg,small,640,640
15,003239,003239.jpg,mid,1327,1771
15,003253,003253.jpg,mid,1306,1741
15,003281,003281.jpg,large,1507,2009
15,003284,003284.jpg,small,640,640
15,003287,003287.jpg,mid,1791,1343
15,003290,003290.jpg,mid,1254,1672
15,003294,003294.jpg,mid,1484,1979
15,003300,003300.jpg,mid,1499,1999
15,003335,003335.jpg,mid,1866,1400
15,003336,003336.jpg,small,640,640
15,003338,003338.jpg,small,640,640
