image_id,block,label,소비키워드,제조키워드,후보,읽힌_텍스트
000639,2,2026-02-02,1,0,0,2115 | 메밀소 | 까지 | 2026.02.02 | 소비기한 | H메일 | N615
000643,2,2026-01-21,1,0,0,"천시 백사면 이여로 196-25 | 콜레스테를0mg0%단백질 5g9% | 5-525 소비기한 별도표기일까 | 지방 1.893%랜지방09포방0g0% | 밀대두계란우쇠고기,우유이용산류함유 | 220m 10수49 5191% | 시아산)건파(중국신)당근,미역,김후레이 | 1일 영양성분 기준지에 대한비울 | 국산), 도조절저·건더스미감회일 | 총내용량당 | 총내용량 164 230 kcal | 농(고 분22%이)65%(치19%),.0 | 영양정보 | 산,제소 산 장이치비,데스 |         | 맛베이스94.6%-글루탐산나트(미증진제),고 "
000644,2,2027-03-11,0,0,0,16:23 | 27.03.11
000645,2,2026-05-13,1,0,0,정제수 | 고 | 소비 | 주 | 박퓨레 | 거래우 | (정제수 | 호 | 콘제 | 제품 | 점 | 빨 | 2 | ㅎ |   | 원재 사과주스 | (년.월일 | 순) | 송가 가지 | 하십시오 | 대72360578 | -개 | 7 | 서 | 세 | 수입원이마트 | 피하고 | 랜드가 아니다.소비자다 | No Brand | R1303:51 | 2026-15-13
000696,2,2025-10-28,1,0,0,2025.10.28까지 | 고 | 오 | 고 | 소 | 1기 | 0 | 진 | 리거 | 를 | ㄱ | 7 | 꼭 | 함께 | 어 | 오 | X | 용 | 하여 | 손 | 보 | 여 | .
000701,2,2025-10-05,1,0,0,300 | 원 | 나25.10.05까지B전통하
000702,2,2025-10-09,1,0,0,25.10.09까지.B2.F2
000739,2,2024-08-07,1,0,0,"따라 다를 수 있습니다 |  으 | ∞ | 트랜스지방0g | 포화지방 1.1g 7% | 콜레스테롤0mng 0% | 단백질 13g24% | 나트륨 4.070mg 204% | 탄수화물 17g 5% | 당류 8g 8% | 지방7g 13% | 영양정보 | 총 내용량 40/10g 198cal | ·품목보고번호:99104604787 | 6 | 내두.말,조개류(바지락 함유 | 20240 | 2024.08.07 11:00 | 까지 | 2023.08.08 | EA4"
000740,2,2026-07-23,0,0,0,% | 탄수화물31g | 10% | 10% | 나트륨 265 mg | 13% | 총 내용량당 | 기준치에대한비을 | 리에틸렌(내면) | 1일영양성분 | 자 | 200kcal | 영양정보 | 총내용량459 | 두드테르가 적용되었습니다 | PlantEat | The | 본 제품은 더플랜잇의 데이터 기반 | 커 | 2026.07.23
000755,2,2026-04-30,1,0,0,"품 | 량 | 돼지고기 | 원재로명 | 수입원 | 소비기한별도표기일까지(연월 | 초콜릿가공품 | 식품유형 | 내용 | 카라파키산리오캐릭터즈 초콜릿 | 제품명 | 1일 영양성분 기준치에 대한바 | 트랜스지방Og 포화지 | 나트륨20mg 1% | B5202270517 | 영양정보 | 2026.4.30 | 소비기한 | 2,500- | 유파젤리게 | 2,000 | 1+1 | winl"
000813,2,2026-08-24,1,0,0,"Best before | -에서생산하였습니다 | at 52, 9971 Lembeke, | s Bakeries Belgie, | iscoff.com을참조해주세요 | 제품에대한더많은정보를위해 | [58okcam | 1109 | M4000 | W4.000 | 8 | 9연세우유"
000820,2,2026-05-18,1,0,0,60 | aid | M18821 E 23:14:23 G1 | BEST BEFORE: 18. 05. 2026 | 2300 | 2s00 | W5.000
000834,2,2026-02-02,0,0,0,schoolchoice. | 03110:29 | X 2020F | PEEL HERE
000843,2,2026-06-17,1,0,0,"818011290440871 | 16:32%2 | L203KO6UKC | 17.06.2026 | (일-월-년순 까지) | 소비기한 | 개인의 필요열량에 따라 다를 수있습니다 | 1일영양성분 기준치에 대한 비율(%)은2,000 kcal 기준이드로 | 13% | 단백질7g | 3% | 콜레스테롤9mg | 145% | 포화지방22g | 트랜스지방0g | 78% | 지방42g | 당류29g | 29% | 나트륨15mg | 탄수화물39g | 12% | 1% | 영양정보 | 562kcal | 총 내용량90g | ·직사광선을 피해 건조하고 서늘"
000850,2,2026-08-09,0,0,0,초코비 | 초코비 | Ge | 2026 | 08 | 09 | 13 | 10 | R | 2025 | 286K11-16 | 완구 원산지: | 안전확인 | 더조D
000873,2,2021-02-26,1,0,0,Best By FEB/26/21 10:48 | NDL2A
001021,2,2021-06-28,0,0,0,가당연유 500 g | KU전국대한 | 건국유업 | muk | eredenoedd | Sweetened | 연유 | 건국 | 100! | 10:33 | 28. | 2021.06.
001033,2,2019-07-16,1,0,0,1kg5~6 인분 | F1이김지영 | 2019.07.16까지 | 동한 | Fresh Chopped Noodle | 4221 | HACC
001118,2,2022-01-20,0,0,0,2022.01.20 B | 201 | 식품의유정
001186,2,2021-09-28,1,0,0,21:15:20 | 까지 | 20·1금 | 29 | 부터 | 14:38 | 080-024-6060 | 오리지널 | 마가렛트 | OLOTTE
001194,2,2021-02-11,1,1,0,"1932 | 613036 | THE STARBUCKS ROAST | NO | TASTING NOTES | OTHER | 및교;구입처및수입원 | 실수있습니다 | 분생결기주에의거,교시소상 | 본제품을공정거래워원회고시소비자 | LJ0440303F8 | 충전했습니다. | Best before:11/0202 | ·제문의보존성증진을위해질소가스를 | Prod date: 13/02/2020 | 보관방법 실은 보관 | 06:20 | 원재료명 아라비카 커피원 100% | 200g | 중량 | taroland. Minsegetmego: | (Best "
001202,2,2022-07-16,0,0,0,2022.07.16 | ()
001242,2,2022-06-13,1,0,0,지 | 2022.06.13 | 유용기한 | 순차른양념 쌍장
001269,2,2021-10-11,1,0,0,23:33:03 | 201931102 | 11/0ct/2021 | Best before:
001300,2,2021-07-28,1,0,0,www.soeil.o | 187713 | 801750 | 8 | 2021.07.28 | 유통기발 | HACCP | OTHER | 영양정보
001331,2,2021-04-19,1,0,0,"반품및교환처구입처및본사 | 부정,불량 식품 신고는 국번없이 1399 | 고시 소비자분쟁해결 기준에 의거 교환 또는 보상받을 수있습니 | 재소내두  중시일까지 | 제품명:강릉당두부청국장 제품유형청국장 내용량:20g원재료명및량 대두국산)98% | 8809009551627 | 2021.04.19. | 청국장 | 담백하고구수한 | 강릉초당두부 | 조리예 | FAUU Langdan Soybear | 파주장단공"
001337,2,2021-07-04,1,0,0,OC-SCMMM | MW | ECRIS CO AUST PY UD | 4 | 12 | 16% | 04 JUL 21 | 44% | Use By: | 88a | 110% | 131mg | 13161601000950 | 1799 | 9 | 73% | 139 | 195 | 9% | 31 | 1850 | 11% | 319 | 5os kcal | 213mg | 영양정보 | Melon Mngo Ches 23g
001359,2,2020-12-NONE,0,0,0,"Dr. Oetker Gida Sans, Panic. A.s | 12.2020-13:28/1819011 | 8690 | R.7. | Net: 165ge | Tavsiye edilen tüketim tarihi/Parti no: | Mensei:Turkiye | erin, kuru ve kokusuz yerde saklayniz. | 1-ler.me Kayit No: TR-35-K-000884 | Tur, Gida Kodeksi'ne uygundur, | tepste yapiniz | hicbir urunu içerme | Domuz "
001479,2,2022-08-27,0,0,0,AS1 | 2022.08.7 방혁 | 1지 | 00 | 영양정보 | 영양정 | 주의 | 기 | 10광 | 업소행및소제지 | 백주임대로20 | 9(주 | 221고860% | 온기를 | % | 60 | 30 | 프라로 | 자일로 | 요리 | -리고당
001558,2,2021-12-24,1,0,0,619149731603035 | 320 | 24212/21 | OTHER | BEST BEFORE: | 절6자리 숫자 | 유통기한이 | 원산지:중국 | 부정·불량식품 신고는 국번 없이 1399 | ·소비자상담식: 수신지부담0804567-9898 | ·반품 및교환처:수입 | ms | ·본제품은 | • 직시광선 | 폴리에틸렌 | 포장재질 | 밀함유 | 식용색소항색제 | 둘레이트 | 알루미늄레이 | 원재료명 | 호알루 | 사과오리지를보 | 서울강남구학동로 40 | skatties | ESFALANE
001587,2,2021-04-20,0,0,0,2021.04.27 | 20129
001622,2,2022-01-14,0,0,0,2022.01.1411:12 | VE1 | 네크랜드E | 81801007/683485 | : | 센터 | 080-850-12001666-5471(문재ok | 대두밀새우조기류클 | 파동축액양교 | 중국산 | 혼합간장아기도 | 합제성전분 말터 | 고
001625,2,2022-04-26,0,0,0,마늘생강 | 백설 | 2022.04.26.A
001628,2,2021-07-23,0,0,0,"10%국산 보리 | 보리, 불영의말 | 보리 | 동서 | 202107.23 | 09:59"
001658,2,2021-10-20,1,0,0,2021.10.20까지19K13 | OTHER88094789103 | 부정·불량식품신고는국번없이1399(주)매엘앤에프홈페이지:wwmaehongk | ※제품안의 실리카걸(방습제)은 인체에 무해하지만 절대 섭취하지 마십시오. | 되고기오징어조개류(굴전복홍합포함)를사용한제품과같은 생산시설에서 포장하였습니다. | 본제품은난류우유메밀등대두밀고등어게새우돼지고기복승아토마두고기 | 보관방법 | 판매원 | 구입처 | 농립축산식품부 | 반품 및 교환처 | 판매원또는 | 표시사항 | (ORGANIC) | 인증품의 | 유통기한 | 유기농 | 포장재질 |
001688,2,2021-06-22,0,0,0,1
001727,2,2021-02-08,1,0,0,송원기 | 2021:02:08까지A | 더욱맛있게 | 빵에발라 | 스룹샐라트
001737,2,2021-02-08,0,0,0,우유 | 하목장 | 14:16과지 | 2021.02.08
001739,2,2022-01-05,0,0,0,2022.01.05 | 16:58581
001755,2,2021-12-05,0,0,0,ERT HE9202E EST21 | HEST EFORE20EE 532S | DMNPST SAUCE
001771,2,2019-10-18,1,0,0,450 g(607 kcal) | 구수한맛! | 깔끔하게 | 된장 | 밀가루를 넣지 않아 | 찬마루 | 19.10.18까지 | 19.04.19제조15:37 | igauone
001777,2,2021-04-05,0,0,0,"enNoedels | autées- | Noodles | eng | Noodles | CKR A2 S2205 | R 0$ 2021 | SOY | Sauce, CRi Powder | elne"
001784,2,2021-06-13,0,0,0,2021.06.13지
001942,2,2022-05-27,1,0,0,"FRE FROM GLUTEN | ABI | 211220:85C2A | BBE227. 05,2022"
001979,2,2020-11-04,0,0,0,
001980,2,2022-10-15,1,0,0,사용기한:2022.10.15 | 제조번호:MP19011
002034,2,2017-12-20,0,0,0,"3%) (8.7%),( | 하루를 시작하는 | 행복한방 | utelldi | L352MW.-12:14 | 17.12.20"
002081,2,2019-09-16,1,0,0," 보   | ·인E넷주소:WNCi | 20083-소국 및대리점 | 몸목보고변호 | ·부병·입이 | 1666-5471(문자) | OTHER | C | 080-850-1200 | 보하시 기적들리드습니다. | 도주 을 문공길  | 소세지 | 소중한 의견을 기다립니다 | 업소영및 | 비닐류 | 유 도 문 원 일 2 | 고객행복센터 | 함유감이,이산나트륨신화방지제 이산류 함유 | 8 | ·시용후 드분해주집시오 | 1801391102715 | 원재료명 | 수 |  수   소보 | 유통기한 전면표시일까지 | 냉장보관 T0~10 C)싱품영형 절임"
002109,2,2022-02-24,1,0,0,www.mcnulty.co.kr | 88046451003639 | 202E DE 24 | 유통기한 | 움칠하자가있을경우는제외니다.부정·불량식품신고는국번이3 | HACCP | 정인전관리인 | 표시일까지저 | (4 gx15개입) |    | 품복보고번호200008-0  및량  | 카미원두 97%브라질산 60% | 원두커피백 | 100% ARABICA COFFEE | 향이좋은 | 헤이즐넛향
002110,2,2022-02-24,1,0,0,"www.mcnulty.co.kr | 88046451003639 | 유통기한 | 2022.02.24 | AACCP |   | 식품의 유커피 | 인두커피백 | 100%, ARABICA COFEE | 이좋은 | 헤이즐넛향"
002200,2,2021-08-05,1,0,0,8 801055 721955 | 까지 | 20373405 14:13C | 2021.08.05 | 유통기한
002206,2,2021-03-05,0,0,0,21.03.05T | LOTTE | PEPERO | 누드 | REAL
002243,2,2022-03-13,1,0,0,818080241023850 | 까지 | 2022.03.13 | 유동기한 | 레스0m00% 단백절000% | 지방000% 스지방00 포화지방090% | 45m00$만주을 100만0%당류000% | 711g)당4 kcal | 영양정보 | 4 20  | 2957-40 | 200049035-685 | 두에티오산/에 100%) | 100%90%10% | 4용8 | 33 g(I gX 30개입)/120 kcal | 유개 하단표기일까지 | / |   | ·스트내필스출전 | TWOSOME aLIST STICK COFFEE MILD BLEND | 
002282,2,2022-07-NONE,0,0,0,07.2022 | 677088 | 토네이도클리 | 어재가있는 | 길~쭉길~쪽 | CTE | Es | 0% | 1$ | E | 15 |  035 | 4489 | PP | 수 | 비자브기준에의 | - | 돼지고기함유 | 생소프라
002301,2,2022-01-31,0,0,0,2022.01.31 | 248(851a
002334,2,2021-10-04,0,0,0,21.10.04F8
002339,2,2021-12-28,1,0,0,"OTHER | 까지 | 21.12.28 | http://www.lotteconf.co.kr | 수신자요금부담080-024-6060 |  고객지원센터 | 롯데제과 | 서 을이하에서관해주사고,하기직사광선을 |  상고· 직사광선을 피하여 온도,습도가 낮은 | 유육되지고기 대두 함유· 복숭아,땅콩 혼입 가능 | 8801062335824 | 신이전분 설당)물루란,정제소금,전분,기타 식용유지가공품, | 기능유원유설당,원유,유당),설탐,식물성유지(야자경 | 전면경기대로19525 |  300280 | |내포장재질|폴리프로필렌 | 25% | 단백질"
002415,2,2021-11-01,0,0,0,"2021.11.01.지 | a0.0 | 0아1저도 | (I6OXaSE) | 봉지 패 전자레인지에 가열하지시 | 개봉 후에는 변질의 위험이 있으므로 바를 드심시오. | 8802896000780 | 부정:불량식품 신고는 국번이 1399 | 무해하나드시지마십시오 | 제는 선도유지의 목적이며,인체에 | 해서 제조하였습니다. | Storage : Avoid direl sunlight | VLICA"
002421,2,2020-10-23,0,0,0,23.10.2020
002498,2,2021-05-07,0,0,0,"W | <ir | KIo | 37 | 영 | oF | 7형0 | 령 | 타 | 군 | 절 | 임 | 표 | 살 | 2021.05.07 | 지양설산 | 6,280 | 6.280"
002529,2,2021-10-19,1,0,0,N522 | 10:50 | 10:5010.19까지 | 고소하고 부드러운시티 보스트 | DARK | LIOHT | 인도네시아산20% | 브라질산80% | 컵피원두100% | SWEET& CREAMY | 마원들할 의제으로 답하면서 | 미디움블렌드 |    | BLENB | LEDIUM
002531,2,2022-01-19,1,0,0,"(80z) | 30%,브라질산20%)합성헤이즐넷향함유 | 227g | 커피원두97%(에티오피아산 30%, 인도네시아산 | 14:09 | 2022.01.19까지 | #티타임부한품미#은향분원두커피 | #노브랜드#스마트컨슈머 | 헤이즐넛향블렌드 | COFFEE | ROAST | MILD | MIGH | BEEND | AICH | FLAVOR | TASTEK | HAZELNUT"
002573,2,2021-12-29,1,0,0,유통기한: | 2021.12.29 | 까지 | VEPONR | 및합링 | 원재료명 | 제조원 | 48 kg | 제품명먹스넷참보 | 유통기한 별도표기일까지
002577,2,2020-02-18,0,0,0,0286 | OTHER | () | 502 | 2020. 02. 18 | F | - | 0613413-6828 | 모장년월일 | -84015 | 구입처 | 반품및교환 | (3D9) | 플리에널텐(내면) | 용기(장)재질 | 국번업이1399 | 상황버섯(국내산) | 원재명 | 인증공의 표시사항 | 30g | 수입습니다 | /남진강화15 | 우기농상황채 | 공급원 | /T(061)433-6826 | 유기능상
002597,2,2022-10-22,0,0,0,500ml | 0 |  서지아 | 2022/10/22 | B-st before: | 0% | EN | 107% | TeX | 0% | 영일정보 | EXTRAVIRGINOLVE OL | OLITALIA
002604,2,2017-11-23,1,0,0,L0tto 00220322 | 15:17L221 | 171123 | (/// | Consumir peerentemente antes de:/Consumir depreferncia | Aconsomer de pefrence avant le:/Mindestens haltbar bis: | Da consumarsi preferibilmente entro il: /Best before: | 500 ge 1.11b | PESO LiQUIDO | ogivelser/snd n   s och nvifukti milj | Opbevares lang
002605,2,2017-11-23,0,0,0,Lotto 6021522 | Lsiio1 | 111 | 500 geYDO | PESO LIQUIDO | PESO L
002646,2,2021-12-14,1,0,0,"21880000570108 | 폴리프로밀렌(내인) | 집,대두우유계린 함유 | SSG.COM | 바합니다. | 색료(3-카로) |  2 200 | 단백질 | 38 | 5% | 합성향(파인애향)정제 | 배용및고합적리업위하시기 | 레스테45m8 | 15 % | 료(β-카로턴)],버터,계란 접지 | 1용 및 교학장소구입처및수입원 | 1399 | 포화지방 108 | 감제제(에스테르화유합성향료) | 67% | 트랜스지방0g | 는환발식출신고는국번없이 | 가린(팜유.정제소금,대두레시팀 | 소비자 받 수있습니다 | 지방 178 | 31% | 인"
002651,2,2021-08-18,0,0,0,2021.08.18
002800,2,2021-12-27,1,0,0,까지 | 2021.12:27(3) | 미니 | 2020.12.28×16:35 | 부터 | 다이제 | 떨'오리온
002834,2,2021-06-30,1,0,0,H21.897 | 2021.0630 | BEST BEFORE
002887,2,2022-01-04,0,0,0,2022-01-04
002922,2,2021-09-12,0,0,0,e42 | Landwirtschaft | EU-/NiCh-EU | DE-OKO-O01 | Bioland
002927,2,NONE-04-08,0,0,0,으 | 2
002964,2,2022-09-03,1,0,0,"에넣어 30-~40분간급는다. | 오일소스등을 찍어 먹으면 good! | 180-200'C로 예열한 | 콤직하게 떻거나손으로뜯어서 | 일반적인 식빵모양으로자르기보다는 | 3급기 | TiP | 식빵들에넣고,따뜻한 곳에두어 45분간 2차 발효시킨다. | 2-3.반죽을 동그렇게 모양잡아 오본팬에 넣거나 | 동그량게 동글리기한다음15분간 휴지시킨다. | 2-2.반축이2배가량부풀면주먹으로국놀러가스를빼주고 | 따뜻한 곳에서 50-60분간1차 발효시킨다. | 10분간반축한다 | 1-2.마지막에 이스트를 넣은 후 | 조리법 | 설탕18g,물135"
002991,2,2021-03-20,1,0,0,2021.03.20m | 유통기한
003079,2,2021-11-01,1,0,0,까지 | 2021.11.01 | 유통기한 | 원 | 총 | 주
003174,2,2020-08-13,1,0,0,500ml (16.9 fl oz) | comes he source  Nv-Nare's eTste. | Neve | Naturally Pure | EXP 2022/08/13 | PR 2020/08/13
003182,2,2021-06-14,0,0,0,14.06.2021 | 1398 S5A 17:34 | petore oi
003204,2,2023-06-26,1,0,0,Best Before: 2023/06/26
003246,2,2021-08-15,1,0,0,D0kcal/18gX200H). | 유기농 자연치질81% | (19년 1월~20년 5월 닐슨 마켓트렉 누적 기준) | 3계(25개월)부터 | 유기농치즈 시장점유율1위 | 국내 최저 나트륨으로 건강하게 | 두뇌·성장 | 어린이치츠 | 기획 | 마 | 17:57 | E룹유기농 | 2021.08.15 까지 | 20 | 특별 | 상하치즈 | Maeil
003266,2,2021-09-12,1,0,0,of which SUGARSde las cales AZUcAREs | HIDRATOS DE CARBONO/-LAPNUAI | 65.9g/=101 | 0252214:09 | CARBOHYDRATEHIORATOS DE CARBONO | 6.3g/a1 | SATURADASdoS quais SATURADOS ui iuida4d | of which SATURATESide las cales | 18.9g/1A | FATIGRASAS/LIPIDOS/OA | c!Y.Y..1r | 462kcalSs | ENERGY/VALOR ENERGETICO/E
003293,2,2022-12-02,0,0,0,Y/M/0D 03801 | E 2022/12/02 K19 07:16 | 22-41-T0597C | F722-21-T0583C | 내원 | THF722-11-T0583C
3352,2,2025-12-10,0,0,0,"(중국산)] | :중기산),마늘( | 애물치킨스[토마토페이스트(토마 | 페이스(마토중국산], | ,호주산)}] | 27 | 가루(밀:미국, | 밝강8 | '당강정용배터믹스{밀 | 8 | 강정용순살지키 | 88O1TT | 8시 | 081 | 양념순살닭강정 | 품명 | enjoy"
000008,3,2027-06-29,0,0,0,2027.06.29 0
000011,3,2026-02-05,0,0,0,2026.02:05 0 | CHEESE | RITZ | RIIZ | CHEESE | 리츠 | 치즈 | 리츠 | 치즈
000025,3,2026-06-11,1,0,0,"2026.06.11A | 까지 | 합포함),것 | 허고기,돼지 | 게,새"
000036,3,2026-08-26,0,0,0,"lloles | HA | 11:48전복 F3 | 2026.08.261지 | 단호박죽 | 영반 | ~ | 3,980 | 1+1 | 1+1 | 3,980 |  2  | 1700 | 2투기간북직(정온R896 | PPNN"
000055,3,2026-08-04,1,0,0,8010 | 8 | 까지 | 2026.08.04 | 소비기한 | DAFBANO | 포화지방0.2g1% | 콜레스테롤0mg0% | 트렌스지방09 | 단백질497% | 49 | 10994 | 영양정보 | 총내용량 320 /109g 2kcal | A | LOW | 재당 | 주장 | 유통전문매원 | (주사조대림경기도안산시단구성곡로 125(신길동) | 원사조산업(주)전라북도순창군인계면물통길22-35 | 제조원 | 원재료명 | 320g | 내용량 | 품목보고번호201004947997 | 사콤상큼초고추장 | 제품명 | 식품유형혼합장상저품
000082,3,2026-08-24,1,0,0,2026.08.24까지A | 2025.08.25부터3 | from.. | 자 | 아지! | 기운내 | 엄마손
000097,3,2025-11-19,1,0,0,·소비자문쟁해결기준에지(내면) | 2 | 70 | 9g | 0g | 47% | 35g | 359 | 17% | 75 mg | kcal | 35% | 11% | 트랜스방 포화지방 클레스테트 | 4% | 221 | 탄수화을당류지방 | 열량나트륨 | 총내용량 210 | 2025.11.19 | 나타드코코15% | 밀감 15% | 210 g(221 kcal) | Mandarin | 쁘띠첼 요거젤리 밀감 | 8 | :OTHER | 요거젤리 밀감 | 기:OTHER | 안n | TM | 플라스틱 | petitzel | 연출예 | 쁘띠첼 | 제일제
000104,3,2026-04-01,0,0,0,STICKS | MILK | 2026. | 04.01 | R | C | S | & | P
000123,3,2026-06-04,1,0,0,881214 | 802534 | 8 | 2026.06.04 A | No Brand는모두이마트의 상표입니다 | 4니며 일시책으로 좋음을 깨게하는데 도꿈을 눕나다 | 과활성시 설사를일은수있습내다   사술은 | 무해하오니 안심하고 드십시오.반품 확 화창소 | 수 있습니다.제품 표면이 수분에 로아 하양게 될 | 크쟁해결 기준에의거 | 공청거래위원회 고시소비지 | 취급방법: 직사광선과 고온다 한 곳을 피하여 서는인 | 는국번없이 1399 | 은한 제품과 같은 제조시설에서 제초하고랐습니다다. | 19930439002-406 | (02)380-
