image_id,label,old,base,keep,keep_sp,sec
001161,2021-04-23,2021-04-23,2021-04-23,2021-04-23,2021-04-23,2.4
001164,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,5.6
001167,2022-01-20,2022-08-02,2022-08-02,2022-08-02,2022-08-02,26.0
001170,2022-01-18,2022-01-18,2022-01-18,2022-01-18,2022-01-18,4.3
001173,2021-09-NONE,2021-09-NONE,2021-09-NONE,2021-09-NONE,2021-09-NONE,4.7
001176,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2021-09-07,7.5
001179,2023-09-01,2023-09-01,2023-09-01,2023-09-01,2023-09-01,11.0
001182,2022-04-14,2022-04-14,2022-04-14,2022-04-14,2022-04-14,2.3
001187,2020-04-23,2020-04-23,2020-04-23,2020-04-23,2020-04-23,2.9
001192,2020-12-08,2020-12-08,2020-12-08,2020-12-08,2020-12-08,14.1
001197,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2.0
001202,2022-07-16,2022-07-16,2022-07-16,2022-07-16,2022-07-16,3.1
001205,NONE-05-21,NONE-05-21,NONE-05-21,NONE-05-21,NONE-05-21,3.6
001208,2020-08-18,2020-08-18,2020-08-18,2020-08-18,2020-08-18,2.3
001211,2021-07-03,2021-07-03,2021-07-03,2021-07-03,2021-07-03,4.6
001214,2021-05-15,2021-05-15,2021-05-15,2021-05-15,2021-05-15,5.2
001217,2022-05-30,2022-05-30,2022-05-30,2022-05-30,2022-05-30,2.0
001220,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2.2
001223,2021-04-11,2021-04-11,2021-04-11,2021-04-11,2021-04-11,4.5
001230,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2.7
001233,2021-03-09,2021-03-09,2021-03-09,2021-03-09,2021-03-09,2.4
001237,NONE-01-28,NONE-01-28,NONE-01-28,NONE-01-28,NONE-01-28,3.1
001240,2020-12-19,2020-12-19,2020-12-19,2020-12-19,2020-12-19,2.5
001243,2023-12-31,2023-12-31,2023-12-31,2023-12-31,2023-12-31,1.9
001248,2021-07-15,2021-07-15,2021-07-15,2021-07-15,2021-07-15,15.2
001253,2021-08-19,2021-06-19,2021-06-19,2021-08-11,2021-08-11,2.8
001256,2023-07-03,2023-07-03,2023-07-03,2023-07-03,2023-07-03,1.3
001259,2021-08-30,2021-08-30,2021-08-30,2021-08-30,2021-08-30,12.8
001262,2021-03-25,NONE,NONE,NONE,NONE,12.1
001265,2022-06-NONE,2022-06-NONE,2022-06-NONE,2022-06-NONE,2022-06-NONE,3.8
001268,2022-09-05,2022-09-05,2022-09-05,2022-09-05,2022-09-05,4.4
001272,2023-07-08,2023-07-08,2023-07-08,2023-07-08,2023-07-08,2.5
001275,2021-11-07,2021-11-07,2021-11-07,2021-11-07,2021-11-07,4.1
001279,2022-10-09,2022-10-09,2022-10-09,2022-10-09,2022-10-09,3.9
001282,2025-04-01,2025-04-01,2025-04-01,2025-04-01,2025-04-01,6.3
001285,2022-11-21,2022-11-21,2022-11-21,2022-11-21,2022-11-21,5.7
001288,2023-05-22,2023-05-22,2023-05-22,2023-05-22,2023-05-22,3.9
001291,2022-11-05,2022-11-05,2022-11-05,2022-11-05,2022-11-05,5.7
001295,2021-11-NONE,2021-12-11,2021-12-11,2021-12-11,2021-12-11,4.6
001298,2021-06-24,2021-06-24,2021-06-24,2021-06-24,2021-06-24,3.5
001302,2021-11-29,2029-11-21,2029-11-21,2029-11-21,2029-11-21,4.2
001306,2021-07-19,2021-07-19,2021-07-19,2021-07-19,2021-07-19,5.9
001309,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2021-04-30,5.0
001312,2022-10-20,2022-10-20,2022-10-20,2022-10-20,2022-10-20,3.4
001315,2021-12-09,2021-12-09,2021-12-09,2021-12-09,2021-12-09,3.0
001320,2021-11-22,2028-12-07,2028-12-07,2028-12-07,2028-12-07,5.1
001325,2021-07-22,2021-07-22,2021-07-22,2021-07-22,2021-07-22,3.7
001328,2021-06-26,2021-06-26,2021-06-26,2021-06-26,2021-06-26,4.2
001331,2021-04-19,2021-04-19,2021-04-19,2021-04-19,2021-04-19,3.1
001334,2021-10-26,2021-10-26,2021-10-26,2021-10-26,2021-10-26,10.4
001337,2021-07-04,2021-07-04,2021-07-04,2021-07-04,2021-07-04,8.5
001342,2021-09-10,2021-09-10,2021-09-10,2021-09-10,2021-09-10,9.7
001345,2021-08-27,2021-08-27,2021-08-27,2021-08-27,2021-08-27,11.2
001348,2021-10-31,2021-01-10,2021-01-10,2021-01-10,2021-01-10,5.5
001351,2021-06-09,2021-06-09,2021-06-09,2021-06-09,2021-06-09,5.1
001354,2022-07-06,2022-07-06,2022-07-06,2022-07-06,2022-07-06,4.9
001358,2020-12-NONE,2020-12-NONE,2020-12-NONE,2020-12-NONE,2020-12-NONE,18.6
001361,2021-09-02,NONE-09-21,NONE-09-21,NONE-09-21,NONE-09-21,27.2
001364,2021-02-NONE,2018-02-02,2018-02-02,2018-02-02,2018-02-02,18.0
001369,2025-09-21,2025-09-21,2025-09-21,2025-09-21,2025-09-21,16.3
001372,2022-03-07,2022-03-07,2022-03-07,2022-03-07,2022-03-07,2.9
001375,2022-05-NONE,2022-05-NONE,2022-05-NONE,2022-05-NONE,2022-05-NONE,6.6
001378,NONE,2021-01-22,2021-01-22,2021-01-22,2021-01-22,4.7
001381,2021-04-09,2021-01-04,2021-01-04,2021-04-09,2021-04-09,6.1
001384,2018-09-NONE,2018-09-NONE,2018-09-NONE,2018-09-NONE,2018-09-NONE,10.6
001387,2021-07-17,2021-07-07,2021-07-07,2021-07-07,2021-07-07,9.8
001390,2021-06-20,2021-06-20,2021-06-20,2021-06-20,2021-06-20,4.7
001393,2022-07-14,2022-07-14,2022-07-14,2022-07-14,2022-07-14,5.0
001396,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,3.0
001399,2021-07-23,2021-07-23,2021-07-23,2021-07-23,2021-07-23,7.6
001402,2020-09-29,2020-09-29,2020-09-29,2020-09-29,2020-09-29,5.8
001405,2021-01-27,2021-01-27,2021-01-27,2021-01-27,2021-01-27,5.9
001408,2021-12-16,2021-12-16,2021-12-16,2021-12-16,2021-12-16,10.6
001411,2022-09-06,2022-09-06,2022-09-06,2022-09-06,2022-09-06,10.7
001415,2022-04-20,2022-04-20,2022-04-20,2022-04-20,2022-04-20,4.6
001418,2021-07-18,2021-07-18,2021-07-18,2021-07-18,2021-07-18,4.0
001421,2021-07-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,6.1
001426,2020-04-17,2020-04-17,2020-04-17,2020-04-17,2020-04-17,11.4
001429,2021-01-23,2021-01-23,2021-01-23,2021-01-23,2021-01-23,3.5
001432,2021-09-29,2021-09-29,2021-09-29,2021-09-29,2021-09-29,3.9
001435,2021-10-04,2021-02-18,2021-02-18,2021-02-18,2021-02-18,23.3
001438,2021-08-29,2021-08-29,2021-08-29,2021-08-29,2021-08-29,3.0
001441,2021-06-24,2021-06-24,2021-06-24,2021-06-24,2021-06-24,5.9
001444,2021-09-06,2021-09-06,2021-09-06,2021-09-06,2021-09-06,4.1
001447,2022-07-22,2022-07-22,2022-07-22,2022-07-22,2022-07-22,7.4
001450,2022-04-26,2022-04-26,2022-04-26,2022-04-26,2022-04-26,7.3
001453,2022-09-13,2022-09-13,2022-09-13,2022-09-13,2022-09-13,8.0
001456,2022-06-28,2022-06-28,2022-06-28,2022-06-28,2022-06-28,12.2
001459,2022-10-29,2022-10-29,2022-10-29,2022-10-29,2022-10-29,2.4
001462,2021-11-17,2021-11-17,2021-11-17,2021-11-17,2021-11-17,4.0
001465,2022-11-18,NONE-11-18,NONE-11-18,NONE-11-18,NONE-11-18,7.0
001468,2022-12-03,2022-12-03,2022-12-03,2022-12-03,2022-12-03,5.6
001471,2021-12-29,2021-12-29,2021-12-29,2021-12-29,2021-12-29,7.4
001474,2022-07-10,2022-07-10,2022-07-10,2022-07-10,2022-07-10,2.7
001479,2022-08-27,2022-08-27,2022-08-27,2022-08-27,2022-08-27,7.7
001482,NONE-01-31,NONE,NONE,NONE,NONE,15.7
001485,2022-09-28,2022-09-28,2022-09-28,2022-09-28,2022-09-28,7.3
001488,2021-07-12,2021-07-12,2021-07-12,2021-07-12,2021-07-12,4.5
001492,2023-07-08,2023-07-08,2023-07-08,2023-07-08,2023-07-08,4.6
001495,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,4.2
001498,2021-06-30,2021-06-30,2021-06-30,2021-06-30,2021-06-30,16.6
001501,2021-09-23,2021-09-23,2021-09-23,2021-09-23,2021-09-23,3.8
001504,2021-01-27,2021-01-27,2021-01-27,2021-01-27,2021-01-27,5.7
001507,2021-02-19,2021-02-19,2021-02-19,2021-02-19,2021-02-19,5.9
001510,2023-12-01,2023-12-01,2023-12-01,2023-12-01,2023-12-01,6.6
001513,2018-05-16,2018-05-16,2018-05-16,2018-05-16,2018-05-16,4.6
001516,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2021-11-19,3.6
001519,2022-12-07,2022-12-07,2022-12-07,2022-12-07,2022-12-07,5.0
001524,2021-06-25,2021-06-25,2021-06-25,2021-06-25,2021-06-25,7.6
001527,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,14.5
001530,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,4.2
001533,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,5.8
001536,2021-02-19,2021-02-19,2021-02-19,2021-02-19,2021-02-19,9.9
001542,2022-01-22,2022-01-22,2022-01-22,2022-01-22,2022-01-22,2.8
001545,2021-08-02,2021-08-02,2021-08-02,2021-08-02,2021-08-02,4.3
001549,2022-09-28,NONE,NONE,NONE,NONE,15.0
001552,NONE-02-19,NONE-02-19,NONE-02-19,NONE-02-19,NONE-02-19,5.8
001555,2020-06-03,2020-05-03,2020-05-03,2020-06-03,2020-06-03,3.4
001560,2020-11-25,2020-11-25,2020-11-25,2020-11-25,2020-11-25,8.0
001565,2022-01-17,2022-01-17,2022-01-17,2022-01-17,2022-01-17,8.7
001568,2021-03-09,2021-03-09,2021-03-09,2021-03-09,2021-03-09,3.1
001571,2021-06-11,2021-06-11,2021-06-11,2021-06-11,2021-06-11,4.2
001574,2022-01-06,2022-01-06,2022-01-06,2022-01-06,2022-01-06,8.4
001577,2022-11-05,2022-11-05,2022-11-05,2022-11-05,2022-11-05,7.7
001580,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-02,3.0
001583,2021-12-15,2021-12-15,2021-12-15,2021-12-15,2021-12-15,2.3
001586,2021-04-20,2021-04-20,2021-04-20,2021-04-20,2021-04-20,2.0
001589,2023-01-09,2023-01-09,2023-01-09,2023-01-09,2023-01-09,3.5
001592,2022-01-05,2022-01-05,2022-01-05,2022-01-05,2022-01-05,5.3
001595,2021-12-13,2021-12-13,2021-12-13,2021-12-13,2021-12-13,2.5
001601,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,3.2
001604,2021-02-24,NONE,NONE,NONE,NONE,18.0
001607,2021-04-03,2021-04-03,2021-04-03,2021-04-03,2021-04-03,4.0
001610,2021-02-12,2021-02-12,2021-02-12,2021-02-12,2021-02-12,7.7
001613,2022-02-25,2022-02-25,2022-02-25,2022-02-25,2022-02-25,2.7
001616,2021-12-15,2021-12-15,2021-12-15,2021-12-15,2021-12-15,2.6
001619,2023-10-06,2023-10-06,2023-10-06,2023-10-06,2023-10-06,2.9
001622,2022-01-14,2022-01-14,2022-01-14,2022-01-14,2022-01-14,3.9
001625,2022-04-26,2022-04-26,2022-04-26,2022-04-26,2022-04-26,2.3
001628,2021-07-23,2021-07-23,2021-07-23,2021-07-23,2021-07-23,3.1
001631,2022-10-21,2022-10-21,2022-10-21,2022-10-21,2022-10-21,4.2
001634,2021-05-12,2021-05-12,2021-05-12,2021-05-12,2021-05-12,5.3
001638,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2.8
001641,2023-01-24,2023-01-24,2023-01-24,2023-01-24,2023-01-24,4.8
001644,2021-10-16,2021-10-15,2021-10-15,2021-10-15,2021-10-15,2.6
001647,2021-12-14,2021-12-14,2021-12-14,2021-12-14,2021-12-14,2.8
001650,2019-08-18,2019-08-18,2019-08-18,2019-08-18,2019-08-18,2.8
001653,2019-08-19,2019-08-19,2019-08-19,2019-08-19,2019-08-19,3.2
001656,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,4.8
001659,2022-10-05,2022-10-05,2022-10-05,2022-10-05,2022-10-05,5.0
001662,2022-04-26,2022-04-26,2022-04-26,2022-04-26,2022-04-26,3.6
001665,2021-01-28,2021-01-28,2021-01-28,2021-01-28,2021-01-28,2.3
001668,2021-09-14,2021-09-14,2021-09-14,2021-09-14,2021-09-14,4.0
001673,2021-05-19,2021-05-19,2021-05-19,2021-05-19,2021-05-19,11.4
001676,2021-03-15,2021-03-15,2021-03-15,2021-03-15,2021-03-15,3.0
001681,2022-10-22,2022-10-22,2022-10-22,2022-10-22,2022-10-22,2.0
001684,2021-11-14,2021-11-14,2021-11-14,2021-11-14,2021-11-14,2.4
001688,2021-06-22,2021-06-22,2021-06-22,2021-06-22,2021-06-22,3.0
001691,2020-08-16,2020-08-16,2020-08-16,2020-08-16,2020-08-16,3.9
001694,2022-07-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,4.2
001697,2022-06-23,2022-06-23,2022-06-23,2022-06-23,2022-06-23,2.7
001700,2021-10-27,2021-10-27,2021-10-27,2021-10-27,2021-10-27,13.9
001703,2021-07-16,2021-07-16,2021-07-16,2021-07-16,2021-07-16,3.2
001706,2021-06-04,2021-06-04,2021-06-04,2021-06-04,2021-06-04,3.0
001709,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2.3
001715,2021-02-07,2021-02-07,2021-02-07,2021-02-07,2021-02-07,1.8
001718,2021-02-08,2021-02-08,2021-02-08,2021-02-08,2021-02-08,2.0
001723,2021-05-13,2021-05-13,2021-05-13,2021-05-13,2021-05-13,3.2
001726,2021-02-16,2021-02-06,2021-02-06,2021-02-06,2021-02-06,3.3
001729,2021-03-13,2021-03-13,2021-03-13,2021-03-13,2021-03-13,1.9
001732,2022-11-18,2022-11-18,2022-11-18,2022-11-18,2022-11-18,2.5
001735,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2022-01-20,3.2
001738,2022-01-05,2022-01-05,2022-01-05,2022-01-05,2022-01-05,2.0
001741,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2.3
001749,2019-07-03,NONE,NONE,NONE,NONE,14.8
001752,2022-01-10,2022-01-10,2022-01-10,2022-01-10,2022-01-10,2.6
001755,2021-12-05,NONE,NONE,NONE,NONE,15.3
001759,2021-04-24,2021-04-24,2021-04-24,2021-04-24,2021-04-24,7.8
001762,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,3.7
001765,2021-09-10,2021-09-21,2021-09-21,2021-09-21,2021-09-21,4.4
001772,2020-08-07,2020-08-07,2020-08-07,2020-08-07,2020-08-07,3.7
001775,2021-04-02,2021-04-02,2021-04-02,2021-04-02,2021-04-02,1.7
001778,2021-04-09,2021-04-09,2021-04-09,2021-04-09,2021-04-09,1.6
001783,2021-06-13,2021-06-13,2021-06-13,2021-06-13,2021-06-13,1.4
001786,2021-09-19,2021-09-19,2021-09-19,2021-09-19,2021-09-19,1.2
001789,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,1.5
001792,2020-08-13,2020-08-13,2020-08-13,2020-08-13,2020-08-13,5.3
001795,2021-01-27,2021-01-27,2021-01-27,2021-01-27,2021-01-27,1.7
001799,2021-10-14,2021-10-14,2021-10-14,2021-10-14,2021-10-14,3.3
001802,2021-05-03,2021-08-05,2021-08-05,2021-08-05,2021-08-05,3.1
001807,2021-02-25,2021-02-25,2021-02-25,2021-02-25,2021-02-25,4.1
001814,2022-06-07,2022-06-07,2022-06-07,2022-06-07,2022-06-07,4.7
001818,2022-01-18,2021-01-19,2021-01-19,2022-01-18,2022-01-18,10.9
001822,2021-06-09,2021-06-09,2021-06-09,2021-06-09,2021-06-09,3.3
001825,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2021-09-07,10.3
001828,2021-11-28,2021-11-28,2021-11-28,2021-11-28,2021-11-28,4.3
001831,2020-12-NONE,2020-12-NONE,2020-12-NONE,2020-12-NONE,2020-12-NONE,3.8
001835,2022-07-12,NONE,NONE,NONE,NONE,7.8
001838,2021-10-15,2021-10-15,2021-10-15,2021-10-15,2021-10-15,3.8
001841,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2.3
001844,2021-11-23,2021-11-23,2021-11-23,2021-11-23,2021-11-23,2.3
001847,2021-09-23,2021-09-23,2021-09-23,2021-09-23,2021-09-23,2.0
001850,2021-12-16,2021-12-16,2021-12-16,2021-12-16,2021-12-16,3.2
001853,2022-08-13,NONE,NONE,NONE,NONE,8.5
001856,2023-10-28,2023-10-28,2023-10-28,2023-10-28,2023-10-28,2.9
001859,2022-07-08,2022-07-08,2022-07-08,2022-07-08,2022-07-08,2.3
001862,2023-06-18,2023-06-18,2023-06-18,2023-06-18,2023-06-18,3.9
001865,2021-09-17,2021-09-17,2021-09-17,2021-09-17,2021-09-17,1.0
001868,2022-07-NONE,NONE,NONE,NONE,NONE,7.8
001874,2021-10-22,2022-10-21,2022-10-21,2022-10-21,2022-10-21,3.0
001877,2021-11-03,2021-11-03,2021-11-03,2021-11-03,2021-11-03,4.0
001880,2024-09-01,NONE,NONE,NONE,NONE,9.3
001883,2021-09-09,2021-09-09,2021-09-09,2021-09-09,2021-09-09,3.5
001888,2023-08-22,2023-08-22,2023-08-22,2023-08-22,2023-08-22,2.2
001891,2022-05-22,2022-05-22,2022-05-22,2022-05-22,2022-05-22,2.7
001894,2021-03-19,2021-03-19,2021-03-19,2021-03-19,2021-03-19,1.9
001897,2021-05-29,2021-05-29,2021-05-29,2021-05-29,2021-05-29,2.1
001900,2021-11-29,NONE,NONE,NONE,NONE,11.7
001904,2022-01-15,2022-01-15,2022-01-15,2022-01-15,2022-01-15,2.5
001908,2021-08-16,2021-08-16,2021-08-16,2021-08-16,2021-08-16,1.9
001912,2021-05-21,2021-05-21,2021-05-21,2021-05-21,2021-05-21,3.4
001915,2021-06-24,2021-06-24,2021-06-24,2021-06-24,2021-06-24,3.5
001918,2021-05-25,2021-05-25,2021-05-25,2021-05-25,2021-05-25,2.8
001922,2022-06-14,2022-06-14,2022-06-14,2022-06-14,2022-06-14,3.9
001925,2022-01-21,NONE,NONE,NONE,NONE,9.0
001928,2022-01-14,2022-01-14,2022-01-14,2022-01-14,2022-01-14,1.8
001931,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2.2
001934,2022-03-29,2022-03-29,2022-03-29,2022-03-29,2022-03-29,3.8
001937,2021-12-21,2021-12-21,2021-12-21,2021-12-21,2021-12-21,6.5
001940,2021-03-14,2021-03-14,2021-03-14,2021-03-14,2021-03-14,6.3
001943,2023-09-29,2023-09-29,2023-09-29,2023-09-29,2023-09-29,3.0
001946,2021-08-NONE,2021-02-08,2021-02-08,2021-02-08,2021-02-08,7.0
001951,2022-09-16,2022-09-16,2022-09-16,2022-09-16,2022-09-16,4.9
001954,2021-10-NONE,2027-10-NONE,2027-10-NONE,2021-07-04,2021-07-04,7.3
001957,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-10-NONE,10.0
001960,2022-06-15,2022-06-15,2022-06-15,2022-06-15,2022-06-15,4.0
001965,2023-10-12,2023-10-12,2023-10-12,2023-10-12,2023-10-12,1.7
001968,2022-08-24,2022-08-24,2022-08-24,2022-08-24,2022-08-24,1.6
001971,2021-06-18,2021-06-18,2021-06-18,2021-06-18,2021-06-18,2.3
001974,2021-09-NONE,2021-09-NONE,2021-09-NONE,2021-09-NONE,2021-09-NONE,5.7
001977,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,11.3
001980,2022-10-15,2022-10-15,2022-10-15,2022-10-15,2022-10-15,6.6
001983,2021-10-20,2021-10-20,2021-10-20,2021-10-20,2021-10-20,2.7
001986,2023-01-04,2023-01-04,2023-01-04,2023-01-04,2023-01-04,3.5
001989,2022-11-23,2022-11-23,2022-11-23,2022-11-23,2022-11-23,4.8
001992,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2021-12-28,3.4
001995,2021-12-18,2021-12-18,2021-12-18,2021-12-18,2021-12-18,1.7
001998,2021-12-27,2021-12-27,2021-12-27,2021-12-27,2021-12-27,2.0
002001,2022-01-27,2022-02-01,2022-02-01,2022-02-01,2022-02-01,2.5
002004,2022-05-15,2022-05-15,2022-05-15,2022-05-15,2022-05-15,2.0
002007,2022-01-14,2022-01-14,2022-01-14,2022-01-14,2022-01-14,7.8
002010,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2.1
002013,2022-10-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,2.9
002016,2022-10-19,2022-10-19,2022-10-19,2022-10-19,2022-10-19,1.5
002019,2022-03-09,2022-03-09,2022-03-09,2022-03-09,2022-03-09,9.1
002022,2022-04-09,2022-04-09,2022-04-09,2022-04-09,2022-04-09,2.6
002025,2020-01-03,2020-01-03,2020-01-03,2020-01-03,2020-01-03,4.8
002028,2020-11-26,2020-11-26,2020-11-26,2020-11-26,2020-11-26,3.3
002031,2019-11-18,2019-11-18,2019-11-18,2019-11-18,2019-11-18,2.4
002034,2017-12-20,2017-12-20,2017-12-20,2017-12-20,2017-12-20,2.1
002037,2020-08-22,2020-08-22,2020-08-22,2020-08-22,2020-08-22,1.4
002040,2021-12-03,2021-12-03,2021-12-03,2021-12-03,2021-12-03,2.3
002043,2019-12-20,2019-12-20,2019-12-20,2019-12-20,2019-12-20,1.8
002046,2021-12-10,2021-12-10,2021-12-10,2021-12-10,2021-12-10,2.2
002049,2021-03-25,2021-03-25,2021-03-25,2021-03-25,2021-03-25,6.7
002052,NONE-04-14,NONE,NONE,NONE,NONE,13.7
002055,2021-12-NONE,NONE,NONE,NONE,NONE,23.0
002058,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,5.6
002061,NONE-04-17,NONE,NONE,NONE,NONE,10.4
002064,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2.7
002069,2022-12-11,2022-12-11,2022-12-11,2022-12-11,2022-12-11,1.9
002072,2024-12-21,2024-12-21,2024-12-21,2024-12-21,2024-12-21,3.1
002075,2020-05-28,2020-05-28,2020-05-28,2020-05-28,2020-05-28,2.2
002078,2020-10-21,2020-10-21,2020-10-21,2020-10-21,2020-10-21,3.2
002082,2019-07-09,2019-07-09,2019-07-09,2019-07-09,2019-07-09,1.8
002086,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,5.9
002089,2021-11-09,2021-11-09,2021-11-09,2021-11-09,2021-11-09,5.2
002092,2021-09-21,2021-09-21,2021-09-21,2021-09-21,2021-09-21,2.4
002095,2021-04-28,2021-04-28,2021-04-28,2021-04-28,2021-04-28,1.9
002098,2021-05-25,2021-05-25,2021-05-25,2021-05-25,2021-05-25,1.7
002101,2021-09-17,2021-09-17,2021-09-17,2021-09-17,2021-09-17,1.7
002104,2021-01-28,2021-01-28,2021-01-28,2021-01-28,2021-01-28,2.2
002107,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,4.6
002110,2022-02-24,2022-02-24,2022-02-24,2022-02-24,2022-02-24,3.6
002113,2022-03-12,2022-03-12,2022-03-12,2022-03-12,2022-03-12,1.6
002116,2020-07-05,2020-07-05,2020-07-05,2020-07-05,2020-07-05,5.0
002119,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,3.7
002122,2021-10-09,2021-10-09,2021-10-09,2021-10-09,2021-10-09,3.1
002125,2021-04-21,2021-04-24,2021-04-24,2021-04-24,2021-04-24,3.8
002128,2021-08-12,2021-08-12,2021-08-12,2021-08-12,2021-08-12,2.6
002131,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2.0
002134,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-02,4.4
002137,2021-10-11,2021-10-11,2021-10-11,2021-10-11,2021-10-11,4.8
002140,2021-05-05,2021-05-05,2021-05-05,2021-05-05,2021-05-05,1.7
002143,2021-02-08,2021-02-08,2021-02-08,2021-02-08,2021-02-08,1.8
002146,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,6.3
002149,2021-03-31,2021-03-31,2021-03-31,2021-03-31,2021-03-31,4.2
002154,2021-05-21,2021-05-21,2021-05-21,2021-05-21,2021-05-21,1.7
002157,2021-12-25,NONE,NONE,NONE,NONE,9.7
002160,2021-04-08,2021-04-08,2021-04-08,2021-04-08,2021-04-08,4.4
002163,2023-06-18,NONE,NONE,NONE,NONE,12.5
002168,2021-05-28,2021-05-28,2021-05-28,2021-05-28,2021-05-28,1.9
002171,2020-06-24,2020-06-24,2020-06-24,2020-06-24,2020-06-24,4.4
002174,2021-09-05,2021-09-05,2021-09-05,2021-09-05,2021-09-05,3.7
002177,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,1.6
002180,2022-01-19,2022-01-19,2022-01-19,2022-01-19,2022-01-19,5.2
002183,2019-02-20,NONE,NONE,NONE,NONE,16.7
002186,2020-06-10,2020-06-10,2020-06-10,2020-06-10,2020-06-10,4.5
002189,2022-02-04,2022-02-04,2022-02-04,2022-02-04,2022-02-04,4.0
002192,2020-10-20,2026-10-20,2026-10-20,2026-10-20,2026-10-20,4.4
002195,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,1.8
002198,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,1.9
002201,2020-10-08,2020-10-08,2020-10-08,2020-10-08,2020-10-08,2.3
002206,2021-03-05,2021-03-05,2021-03-05,2021-03-05,2021-03-05,1.8
002209,2022-05-31,2022-05-31,2022-05-31,2022-05-31,2022-05-31,3.4
002213,2020-10-30,2020-10-30,2020-10-30,2020-10-30,2020-10-30,18.9
002216,2023-06-NONE,2023-06-NONE,2023-06-NONE,2023-06-NONE,2023-06-NONE,6.0
002219,2022-02-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,4.7
002222,2021-02-07,2021-02-07,2021-02-07,2021-02-07,2021-02-07,3.4
002225,2022-09-14,2022-09-14,2022-09-14,2022-09-14,2022-09-14,2.4
002228,2023-03-28,2023-03-28,2023-03-28,2023-03-28,2023-03-28,2.5
002231,2022-07-21,2022-07-21,2022-07-21,2022-07-21,2022-07-21,1.5
002234,2023-01-21,2023-01-21,2023-01-21,2023-01-21,2023-01-21,1.9
002237,2021-06-08,2021-06-08,2021-06-08,2021-06-08,2021-06-08,2.1
002240,2021-05-26,2021-05-26,2021-05-26,2021-05-26,2021-05-26,1.8
002243,2022-03-13,2022-03-13,2022-03-13,2022-03-13,2022-03-13,4.5
002248,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2.6
002251,2021-05-09,2021-05-09,2021-05-09,2021-05-09,2021-05-09,3.5
002256,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2021-04-30,3.7
002259,2022-12-15,2022-12-15,2022-12-15,2022-12-15,2022-12-15,2.8
002262,2022-01-11,2022-01-11,2022-01-11,2022-01-11,2022-01-11,3.2
002265,NONE-03-05,NONE-03-05,NONE-03-05,NONE-03-05,NONE-03-05,2.2
002268,2022-09-NONE,2022-09-NONE,2022-09-NONE,2022-09-NONE,2022-09-NONE,2.5
002271,2021-08-02,2021-08-02,2021-08-02,2021-08-02,2021-08-02,2.3
