image_id,final_date,conf,kind,src,n_cands,sec,bbox,img_wh,cands
000244,2026-06-21,0.753,YYYY,p2,5,2.12,"299,992,1458,1266",1512x2016,2026-6-21:YYYY:p2:0.75|2025-8-22:YYYY:p2:0.75|2026-6-21:YYYY:p2:0.75|2025-6-21:MDY4:p2:0.75|2026-6-21:YYYY:p2:0.75
000245,2026-02-24,0.954,YY,p2,2,2.57,"520,1194,1002,1314",1512x2016,2025-9-25:YY:p2:0.72|2026-2-24:YY:p2:0.95
000246,2026-02-04,0.734,YYMM_GLUE,p1keep/p1@640,3,2.44,"576,1137,1216,1458",1512x2016,2025-9-5:YY:p2:0.62|2025-9-5:YY:p2:0.62|2026-2-4:YYMM_GLUE:p1keep/p1@640:0.73
000247,2026-05-20,0.926,DMY4,p1@640,1,1.03,"406,958,1244,1188",1512x2016,2026-5-20:DMY4:p1@640:0.93
000249,2026-02-16,0.671,YYYY,p2,5,2.76,"265,1203,1314,1531",1512x2016,2026-2-16:YYYY:p2:0.67|2025-9-17:YYYY:p2:0.67|2026-2-16:YYYY:p2:0.67|2025-2-16:MDY4:p2:0.67|2026-2-16:YYYY:p2:0.67
000250,2026-03-04,0.984,YY,p2,2,2.93,"690,1484,1115,1594",1512x2016,2025-9-5:YY:p2:0.94|2026-3-4:YY:p2:0.98
000251,2026-02-24,0.954,YY,p1@640,1,1.32,"488,1339,1090,1503",1512x2016,2026-2-24:YY:p1@640:0.95
000252,2026-07-09,0.781,YYYY,p2,2,1.44,"633,1200,1068,1408",1512x2016,2026-7-3:YYYY:p2:0.90|2026-7-9:YYYY:p2:0.78
000253,2026-06-20,0.913,YYYY,p2,1,1.59,"595,1002,1096,1194",1512x2016,2026-6-20:YYYY:p2:0.91
000254,2026-08-12,0.758,YY,p2,3,2.49,"44,1046,1269,1361",1512x2016,2026-8-12:YY:p2:0.76|2025-8-13:YY:p2:0.76|2025-8-13:YY:p2:0.76
000256,2027-01-02,0.759,YY,p2,1,1.54,"315,1188,1005,1332",1512x2016,2027-1-2:YY:p2:0.76
000257,2025-12-10,0.977,YYYY,p2,1,0.81,"334,753,1386,961",1512x2016,2025-12-10:YYYY:p2:0.98
000258,2026-05-30,0.383,YYYY,p2,1,4.75,"480,260,1358,1077",1512x2016,2026-5-30:YYYY:p2:0.38
000259,2025-11-09,0.371,YYYY,p1@640,1,2.29,"0,873,1244,1950",1512x2016,2025-11-9:YYYY:p1@640:0.37
000260,2027-04-01,0.958,YY,p2,1,1.61,"473,1401,1629,1874",2142x2856,2027-4-1:YY:p2:0.96
000261,2026-03-07,0.532,YY,p2,2,4.47,"523,1354,1146,1454",1179x2556,2025-9-8:YY:p2:0.96|2026-3-7:YY:p2:0.53
000262,2027-01-10,0.803,YYYY,p2,1,3.34,"453,1081,1051,1124",1512x2016,2027-1-10:YYYY:p2:0.80
000263,2022-02-31,0.776,CMP6_YMD,ft/erode2/p1@640,1,20.68,"286,501,530,544",1512x2016,2022-2-31:CMP6_YMD:ft/erode2/p1@640:0.78
000264,NONE,,,,0,23.69,,,
000265,2026-11-26,0.937,YYYY,p2,1,0.95,"536,1125,888,1222",1512x2016,2026-11-26:YYYY:p2:0.94
000266,2025-12-04,0.886,YYYY,ft/p2,1,23.8,"330,798,551,860",1512x2016,2025-12-4:YYYY:ft/p2:0.89
000267,2026-06-02,0.996,YY,p2,1,2.34,"598,817,807,882",1512x2016,2026-6-2:YY:p2:1.00
000269,2026-05-15,0.834,YYYY,p2,1,3.73,"0,1106,1257,1295",1512x2016,2026-5-15:YYYY:p2:0.83
000270,2026-09-03,0.967,YYYY,p1@640,1,2.14,"539,1663,832,1808",1512x2016,2026-9-3:YYYY:p1@640:0.97
000271,2026-03-22,0.853,YYYY,p2,1,2.42,"416,1430,816,1547",1512x2016,2026-3-22:YYYY:p2:0.85
000272,2026-05-10,0.98,YYYY,p2,1,1.28,"227,1354,649,1462",1512x2016,2026-5-10:YYYY:p2:0.98
000275,2026-04-23,0.867,YYYY,p2,1,4.15,"772,1209,1315,1305",1512x2016,2026-4-23:YYYY:p2:0.87
000276,2026-03-25,0.705,YY,p2,2,3.35,"400,1307,1137,1389",1512x2016,2025-9-26:YY:p2:0.75|2026-3-25:YY:p2:0.71
000280,2026-03-23,0.959,YYYY,p2,1,1.06,"580,854,847,929",1512x2016,2026-3-23:YYYY:p2:0.96
000281,2026-07-15,0.965,YY,p2,1,2.9,"583,1172,895,1266",1512x2016,2026-7-15:YY:p2:0.96
000282,2026-09-10,0.997,YYYY,p2,1,2.42,"838,602,1125,662",1512x2016,2026-9-10:YYYY:p2:1.00
000283,2027-09-17,0.812,YY,p2,1,1.82,"687,1071,970,1169",1512x2016,2027-9-17:YY:p2:0.81
000284,2026-08-20,0.954,YYYY,p2,2,5.03,"548,1484,1159,1566",1512x2016,2020-4-2:YYYY:p1@640:0.59|2026-8-20:YYYY:p2:0.95
000285,2027-07-02,0.752,YYYY,p2,1,1.7,"573,1276,1027,1408",1512x2016,2027-7-2:YYYY:p2:0.75
000286,2027-03-11,0.949,YYYY,p2,1,12.74,"305,590,529,633",1512x2016,2027-3-11:YYYY:p2:0.95
000287,2027-02-18,0.74,YY,p2,1,5.57,"230,1468,1512,1581",1512x2016,2027-2-18:YY:p2:0.74
000288,2028-07-25,0.607,YYYY,p2,1,2.74,"474,935,951,1061",1512x2016,2028-7-25:YYYY:p2:0.61
000289,2030-07-23,0.733,YYYY,p2,1,1.04,"359,958,1102,1159",1512x2016,2030-7-23:YYYY:p2:0.73
000290,2027-03-02,0.873,YYYY,p2,1,6.59,"291,595,480,656",1512x2016,2027-3-2:YYYY:p2:0.87
000291,2027-07-21,0.96,YYYY,p2,1,2.85,"526,1178,847,1292",1512x2016,2027-7-21:YYYY:p2:0.96
000292,2026-02-13,0.967,DMY4,p2,1,1.3,"592,866,854,942",1512x2016,2026-2-13:DMY4:p2:0.97
000294,2026-09-09,0.367,DMY4,p2,9,10.49,"139,885,1339,1647",1512x2016,2025-9-9:YYYY:p2:0.37|2026-9-9:DMY4:p2:0.37|2026-9-8:YYYY:p2:0.37|2026-9-8:YYYY:p2:0.37|2025-9-9:YYYY:p2:0.37|2026-9-9:DMY4:p2:0.37|2026-9-9:DMY4:p2:0.37|2025-9-9:YYYY:p2:0.37|2026-9-8:YYYY:p2:0.37
000295,2025-11-08,0.976,YYYY,p2,1,1.73,"614,592,1140,693",1512x2016,2025-11-8:YYYY:p2:0.98
000296,2026-07-28,0.952,YYYY,p2,1,1.47,"432,148,866,287",1512x2016,2026-7-28:YYYY:p2:0.95
000299,2026-05-13,0.932,YYYY,p2,1,3.11,"551,573,1036,655",1512x2016,2026-5-13:YYYY:p2:0.93
000300,2026-05-21,0.989,YYYY,p2,1,2.08,"495,1169,920,1266",1512x2016,2026-5-21:YYYY:p2:0.99
000301,2027-04-09,0.77,YYYY,p2,1,1.12,"41,1156,724,1269",1512x2016,2027-4-9:YYYY:p2:0.77
000302,2026-03-15,0.943,YYYY,p2,1,1.29,"340,728,838,813",1512x2016,2026-3-15:YYYY:p2:0.94
000303,2026-07-31,0.548,YY,p2,1,2.4,"13,1317,1273,1679",1512x2016,2026-7-31:YY:p2:0.55
000304,2026-06-01,0.823,YYYY,p2,1,1.59,"425,832,1027,929",1512x2016,2026-6-1:YYYY:p2:0.82
000305,2026-02-24,0.997,YY,p2,1,12.61,"176,368,510,429",1512x2016,2026-2-24:YY:p2:1.00
000306,2026-09-16,0.866,YYYY,p2,1,1.84,"0,838,888,1065",1512x2016,2026-9-16:YYYY:p2:0.87
000307,2025-11-14,0.8,YY,p2,1,1.65,"460,674,1121,850",1512x2016,2025-11-14:YY:p2:0.80
000308,2025-12-04,0.949,YYYY,p2,1,1.46,"340,573,904,671",1512x2016,2025-12-4:YYYY:p2:0.95
000310,2026-09-28,0.651,YYYY,p2,4,6.8,"403,1156,1345,1222",1512x2016,2024-4-7:CMP6_DMY:p1@640:0.59|2026-9-28:YYYY:p2:0.65|2026-9-28:YYYY:p2:0.65|2026-7-18:DMY4:p1keep/p1@640:0.58
000312,2026-08-26,0.859,YYYY,p2,1,1.62,"510,1395,999,1493",1512x2016,2026-8-26:YYYY:p2:0.86
000313,2026-03-17,0.813,YYYY,p2,1,2.73,"378,690,1225,756",1512x2016,2026-3-17:YYYY:p2:0.81
000315,2026-07-19,0.975,YYYY,p1@640,1,0.84,"513,1024,850,1210",1512x2016,2026-7-19:YYYY:p1@640:0.98
000316,2027-03-01,0.829,YYYY,p2,1,1.81,"296,948,1147,1052",1512x2016,2027-3-1:YYYY:p2:0.83
000317,2025-11-15,0.785,YYYY,p2,2,2.71,"522,1132,876,1215",1512x2016,2025-11-15:YYYY:p2:0.78|2025-1-1:YYYY:p1keep/p1@1024:0.92
000319,2026-02-14,0.94,YYYY,p2,1,1.71,"639,917,1093,1024",1512x2016,2026-2-14:YYYY:p2:0.94
000320,2025-11-12,0.838,YY_LEAD0,p2,2,2.88,"0,1411,1102,1569",1512x2016,2025-8-13:YYYY:p2:0.80|2025-11-12:YY_LEAD0:p2:0.84
000322,2025-10-29,0.708,YYYY,p2,1,0.95,"315,794,961,923",1512x2016,2025-10-29:YYYY:p2:0.71
000323,2025-12-21,0.632,YYYY,p2,2,2.19,"0,1465,1159,1588",1512x2016,2025-9-22:YYYY:p2:0.93|2025-12-21:YYYY:p2:0.63
000324,2027-05-15,0.442,YMD_GLUED,p2,1,3.19,"0,1043,1414,1937",1512x2016,2027-5-15:YMD_GLUED:p2:0.44
000325,2025-11-03,0.986,YY,p2,1,2.39,"450,1581,803,1710",1512x2016,2025-11-3:YY:p2:0.99
000326,2025-10-18,0.956,YYYY,p2,1,2.59,"410,1572,958,1657",1512x2016,2025-10-18:YYYY:p2:0.96
000328,2025-12-25,0.59,YYYY,p2,1,3.32,"214,936,1238,1162",1512x2016,2025-12-25:YYYY:p2:0.59
000329,2025-12-25,0.432,YYYY,p2,1,2.99,"0,1074,1496,1219",1512x2016,2025-12-25:YYYY:p2:0.43
000330,2025-11-02,0.565,YY,p2,4,3.58,"195,901,1392,1080",1512x2016,2025-10-4:YY:p2:0.56|2025-11-2:YY:p2:0.56|2025-11-2:YY:p2:0.56|2025-10-4:YY:p2:0.56
000331,2025-10-31,0.845,YYYY,p2,1,1.34,"564,608,1040,696",1512x2016,2025-10-31:YYYY:p2:0.84
000332,2025-10-22,0.901,YYYY,p2,1,1.59,"658,898,1096,986",1512x2016,2025-10-22:YYYY:p2:0.90
000333,2025-11-07,0.598,YYYY,p2,1,1.2,"47,1024,1251,1219",1512x2016,2025-11-7:YYYY:p2:0.60
000334,2026-03-15,0.948,YYYY,p2,1,1.33,"598,832,1024,954",1512x2016,2026-3-15:YYYY:p2:0.95
000335,2025-11-28,0.951,YYYY,p2,2,2.09,"614,1550,1156,1673",1512x2016,2022-1-None:YYMM:p1@640:0.61|2025-11-28:YYYY:p2:0.95
000336,2025-11-20,0.637,YY,p2,1,12.53,"194,283,536,374",1512x2016,2025-11-20:YY:p2:0.64
000337,2025-12-09,0.901,YYYY,p2,1,0.91,"454,1364,1090,1493",1512x2016,2025-12-9:YYYY:p2:0.90
000338,2026-05-28,0.959,YYYY,p2,1,1.2,"410,866,828,1002",1512x2016,2026-5-28:YYYY:p2:0.96
000340,2026-08-11,0.927,YY,p2,1,1.23,"513,806,942,904",1512x2016,2026-8-11:YY:p2:0.93
000341,2026-04-29,0.987,YYYY,p2,1,1.07,"561,1597,932,1726",1512x2016,2026-4-29:YYYY:p2:0.99
000342,2026-06-22,0.996,YYYY,p2,1,0.83,"611,954,1033,1087",1512x2016,2026-6-22:YYYY:p2:1.00
000344,2026-08-04,0.96,YYYY,p2,1,1.33,"350,756,1043,895",1512x2016,2026-8-4:YYYY:p2:0.96
000345,2026-04-09,0.874,YYYY,p2,1,2.51,"88,929,920,1058",1512x2016,2026-4-9:YYYY:p2:0.87
000346,2026-05-15,0.85,YYYY,p2,1,1.47,"243,1421,718,1559",1512x2016,2026-5-15:YYYY:p2:0.85
000347,2027-05-26,0.98,YYYY,p2,1,1.37,"532,1351,882,1458",1512x2016,2027-5-26:YYYY:p2:0.98
000348,2026-04-02,0.879,YYYY,p2,1,2.34,"617,1210,1021,1295",1512x2016,2026-4-2:YYYY:p2:0.88
000349,2025-12-07,0.925,YYYY,p1@640,1,1.47,"759,1307,1197,1392",1512x2016,2025-12-7:YYYY:p1@640:0.92
000350,2027-05-15,0.998,YYYY,p2,1,3.04,"608,1156,945,1228",1512x2016,2027-5-15:YYYY:p2:1.00
000352,2026-08-27,0.947,YYYY,p2,1,2.21,"551,1068,926,1143",1512x2016,2026-8-27:YYYY:p2:0.95
000353,2026-03-08,0.315,YYYY,p2,1,2.13,"0,611,1043,1021",1512x2016,2026-3-8:YYYY:p2:0.31
000354,2027-07-06,0.999,YYYY,p2,1,2.82,"621,1377,983,1468",1512x2016,2027-7-6:YYYY:p2:1.00
000355,2028-06-17,0.866,YYYY,p1keep/p1@1024,2,2.7,"413,1002,982,1118",1512x2016,2028-5-17:YY_LEAD0:p2:0.65|2028-6-17:YYYY:p1keep/p1@1024:0.87
000356,2027-03-17,0.934,YYYY,p2,1,2.23,"479,1370,939,1490",1512x2016,2027-3-17:YYYY:p2:0.93
000357,2027-08-11,0.909,YYYY,p2,1,1.64,"517,1521,1040,1641",1512x2016,2027-8-11:YYYY:p2:0.91
000359,2026-06-16,0.756,YYYY,p2,1,2.97,"482,992,1138,1065",1512x2016,2026-6-16:YYYY:p2:0.76
000360,2026-02-19,0.591,YY,ft/p1keep/p1@640,3,22.68,"438,674,1137,882",1512x2016,2026-2-None:YYMM:ft/p2:0.49|2026-2-18:YYMM_DAYLA:ft/p2:0.49|2026-2-19:YY:ft/p1keep/p1@640:0.59
000361,2026-12-12,0.609,CMP,p2,1,8.21,"0,427,526,534",1512x2016,2026-12-12:CMP:p2:0.61
000363,2026-04-21,0.454,YYYY,p2,1,1.24,"0,835,1232,1084",1512x2016,2026-4-21:YYYY:p2:0.45
000364,2026-06-04,0.861,YYYY,p2,1,6.84,"0,1154,943,1240",1512x2016,2026-6-4:YYYY:p2:0.86
000365,2026-03-11,0.944,YYYY,p2,1,2.2,"655,797,1021,863",1512x2016,2026-3-11:YYYY:p2:0.94
000366,2026-09-05,0.619,YYYY,p2,1,2.05,"343,561,1282,747",1512x2016,2026-9-5:YYYY:p2:0.62
000367,2026-05-18,0.513,YYYY,p2,1,2.94,"0,724,1049,850",1512x2016,2026-5-18:YYYY:p2:0.51
000368,2026-09-22,0.709,YYYY,p2,1,10.29,"240,454,666,518",1512x2016,2026-9-22:YYYY:p2:0.71
000369,2027-06-25,0.595,YYYY,p2,1,1.06,"0,841,1036,1096",1512x2016,2027-6-25:YYYY:p2:0.59
000370,2025-09-02,0.473,YYYY,p2,3,7.12,"0,537,1380,1496",1512x2016,2025-9-2:YYYY:p2:0.47|2025-2-20:MDY4:p2:0.47|2021-5-9:YYYY:p1keep/p1@1024:0.53
000371,2026-02-15,0.936,YYYY,p2,1,1.21,"406,920,1033,986",1512x2016,2026-2-15:YYYY:p2:0.94
000372,2026-09-15,0.927,YYYY,p1@640,1,1.43,"447,1005,1137,1134",1512x2016,2026-9-15:YYYY:p1@640:0.93
000373,NONE,,,,0,47.81,,,
000374,2026-08-28,0.913,YYYY,p2,1,7.05,"616,805,1087,937",1512x2016,2026-8-28:YYYY:p2:0.91
000375,2026-05-31,0.822,YY,p2,1,2.53,"205,775,1427,869",1512x2016,2026-5-31:YY:p2:0.82
000376,2025-10-07,0.406,YYYY,p2,1,3.94,"129,208,1512,2016",1512x2016,2025-10-7:YYYY:p2:0.41
000377,2026-07-01,0.273,YYYY,p2,1,20.5,"229,533,637,698",1512x2016,2026-7-1:YYYY:p2:0.27
000378,2026-05-29,0.261,DMY4,p2,1,1.74,"101,734,1112,1802",1512x2016,2026-5-29:DMY4:p2:0.26
000379,2026-09-05,0.895,CMP6_DMY,p2,1,2.3,"217,869,1395,1021",1512x2016,2026-9-5:CMP6_DMY:p2:0.90
000380,2026-09-02,0.249,YYYY,p2,1,1.53,"69,495,1490,1597",1512x2016,2026-9-2:YYYY:p2:0.25
000381,2027-01-20,0.901,DMY4,p2,1,1.26,"435,1109,992,1216",1512x2016,2027-1-20:DMY4:p2:0.90
000382,2026-08-18,0.949,YYYY,p1@640,1,1.46,"513,899,1001,1020",1530x2040,2026-8-18:YYYY:p1@640:0.95
000383,2026-04-03,0.896,YYYY,p2,1,2.28,"752,1428,1065,1514",1530x2040,2026-4-3:YYYY:p2:0.90
000384,2026-07-08,0.67,YYYY,p2,1,1.31,"204,1033,1329,1269",1530x2040,2026-7-8:YYYY:p2:0.67
000385,2026-09-14,0.736,YYYY,p2,2,2.22,"634,1144,1179,1243",1530x2040,2025-9-15:YYYY:p2:0.60|2026-9-14:YYYY:p2:0.74
000386,2026-11-06,0.868,DMY4,p1keep/p1@640,5,2.15,"481,1740,1046,1871",1530x2040,2025-6-11:YYYY:p2:0.80|2025-6-11:YYYY:p2:0.80|2025-6-11:YYYY:p2:0.80|2026-6-10:YYYY:p1keep/p1@640:0.87|2026-11-6:DMY4:p1keep/p1@640:0.87
000387,2027-01-21,0.717,YYYY,p2,1,2.1,"217,1791,937,1855",1530x2040,2027-1-21:YYYY:p2:0.72
000390,2021-03-23,0.824,CMP,erode2/p1@1024,1,9.53,"285,491,506,509",1530x2040,2021-3-23:CMP:erode2/p1@1024:0.82
000391,2026-12-10,0.65,YYYY,p2,1,1.92,"695,204,1281,303",1530x2040,2026-12-10:YYYY:p2:0.65
000392,2026-08-28,0.683,YY,p2,1,2.77,"48,877,1195,1106",1530x2040,2026-8-28:YY:p2:0.68
000393,2027-08-02,0.892,YYYY,p2,1,1.62,"332,768,653,864",1530x2040,2027-8-2:YYYY:p2:0.89
000394,2026-04-14,0.888,YYYY,p2,1,5.14,"257,1715,1060,1839",1530x2040,2026-4-14:YYYY:p2:0.89
000396,2026-02-27,0.588,YYYY,p2,1,1.58,"268,1556,928,1629",1530x2040,2026-2-27:YYYY:p2:0.59
000397,2026-02-19,0.968,YYYY,p2,1,1.96,"615,1511,1039,1575",1530x2040,2026-2-19:YYYY:p2:0.97
000398,2027-07-30,0.723,YYYY,p1@640,1,1.18,"905,411,1132,542",1530x2040,2027-7-30:YYYY:p1@640:0.72
000399,2027-01-31,0.96,YYYY,p2,1,1.98,"526,1246,969,1336",1530x2040,2027-1-31:YYYY:p2:0.96
000401,2027-04-12,0.878,YY,p2,1,1.39,"475,1237,1093,1300",1530x2040,2027-4-12:YY:p2:0.88
000402,2019-04-28,0.73,DDMMYY,p1@640,1,3.36,"150,408,1148,593",1530x2040,2019-4-28:DDMMYY:p1@640:0.73
000403,2027-04-01,0.666,YYYY,p2,1,4.64,"210,486,442,581",1530x2040,2027-4-1:YYYY:p2:0.67
000404,2026-06-10,0.925,YYYY,p2,1,1.24,"516,959,991,1061",1530x2040,2026-6-10:YYYY:p2:0.93
000405,2020-07-01,0.501,SP_DMY,dilate2/p1@1024,1,39.15,"103,687,661,727",1530x2040,2020-7-1:SP_DMY:dilate2/p1@1024:0.50
000406,NONE,,,,0,30.43,,,
000407,2025-12-01,0.996,YYYY,p2,10,3.56,"478,1568,1046,1651",1530x2040,2025-10-10:YY_LEAD0:p1@640:0.88|2025-10-3:YYYY:p2:1.00|2025-12-1:YYYY:p2:1.00|2025-3-10:DMY4:p2:1.00|2025-12-1:YYYY:p2:1.00|2025-10-3:YYYY:p2:1.00|2025-3-10:DMY4:p2:1.00|2025-3-10:DMY4:p2:1.00|2025-10-3:YYYY:p2:1.00|2025-12-1:YYYY:p2:1.00
000408,2025-10-09,0.74,YYYY,p2,1,1.89,"1358,1020,1833,1183",2040x1530,2025-10-9:YYYY:p2:0.74
000410,2027-04-13,0.719,YYYY,p2,1,1.11,"567,1291,1036,1380",1530x2040,2027-4-13:YYYY:p2:0.72
000411,2026-09-09,0.533,YYYY,p2,2,3.02,"963,1046,1208,1112",1530x2040,2026-9-9:YYYY:p2:0.53|2025-9-10:YYYY:p2:0.98
000412,2026-01-19,0.583,YYYY,p2,1,2.79,"555,1492,991,1594",1530x2040,2026-1-19:YYYY:p2:0.58
000414,2026-04-07,0.99,YYYY,p2,1,0.94,"558,1132,972,1221",1530x2040,2026-4-7:YYYY:p2:0.99
000416,2026-07-01,0.616,DMY4,p1@640,1,1.57,"198,1081,947,1262",1530x2040,2026-7-1:DMY4:p1@640:0.62
000417,2026-03-15,0.535,YYYY,p2,1,1.54,"96,1106,1135,1300",1530x2040,2026-3-15:YYYY:p2:0.53
000418,2026-09-08,0.948,YYYY,p2,1,4.02,"428,1052,898,1167",1530x2040,2026-9-8:YYYY:p2:0.95
000419,2026-08-05,0.653,YYYY,p2,1,1.94,"379,969,924,1100",1530x2040,2026-8-5:YYYY:p2:0.65
000420,2025-12-04,0.958,YYYY,p2,1,2.52,"287,1530,593,1613",1530x2040,2025-12-4:YYYY:p2:0.96
000421,2026-07-17,0.642,YY,p2,1,0.9,"204,1195,571,1285",1530x2040,2026-7-17:YY:p2:0.64
000422,2026-06-09,0.997,YYYY,p2,2,1.9,"969,1144,1141,1192",1530x2040,2025-9-10:YYYY:p2:0.65|2026-6-9:YYYY:p2:1.00
000423,2026-06-02,0.618,YYYY,p2,9,2.24,"185,892,988,1173",1530x2040,2025-6-5:YYYY:p2:0.62|2026-5-6:DMY4:p2:0.62|2026-6-2:YYYY:p2:0.62|2026-5-6:DMY4:p2:0.62|2025-6-5:YYYY:p2:0.62|2026-6-2:YYYY:p2:0.62|2026-5-6:DMY4:p2:0.62|2025-6-5:YYYY:p2:0.62|2026-6-2:YYYY:p2:0.62
000424,2026-03-28,0.874,YMD_GLUED,p2,1,4.76,"1046,1434,1295,1508",1530x2040,2026-3-28:YMD_GLUED:p2:0.87
000425,2025-11-05,0.694,YYYY,p2,1,1.12,"300,1148,752,1237",1530x2040,2025-11-5:YYYY:p2:0.69
000426,2026-12-26,0.833,YYYY,p2,1,1.7,"692,1785,892,1862",1530x2040,2026-12-26:YYYY:p2:0.83
000427,2027-04-01,0.827,YYYY,p2,1,1.06,"660,1693,889,1753",1530x2040,2027-4-1:YYYY:p2:0.83
000429,2026-01-04,0.845,YYYY,p1keep/p1@640,2,2.69,"316,1454,1109,1565",1530x2040,2025-1-4:YYYY:p2:0.44|2026-1-4:YYYY:p1keep/p1@640:0.84
000430,2028-02-01,0.931,YYYY,p2,2,2.87,"688,1441,972,1504",1530x2040,None-8-25:MMDD:p1@640:0.35|2028-2-1:YYYY:p2:0.93
000431,2026-03-17,0.701,YYYY,p2,1,2.08,"583,1482,1489,1728",1530x2040,2026-3-17:YYYY:p2:0.70
000433,2026-08-05,0.503,YYYY,p2,1,5.33,"20,500,1016,1269",1530x2040,2026-8-5:YYYY:p2:0.50
000434,2026-10-28,0.973,YYYY,p2,1,2.03,"682,1524,937,1591",1530x2040,2026-10-28:YYYY:p2:0.97
000435,2026-07-14,0.949,YYYY,p2,1,1.34,"574,1559,924,1648",1530x2040,2026-7-14:YYYY:p2:0.95
000436,2026-02-12,0.76,YYYY,p2,1,1.74,"532,896,1218,1010",1530x2040,2026-2-12:YYYY:p2:0.76
000437,NONE,,,,0,25.33,,,
000438,2026-02-19,0.52,YYYY,ft/p2,1,17.42,"40,474,1530,1118",1530x2040,2026-2-19:YYYY:ft/p2:0.52
000439,2026-03-18,0.793,YYYY,p2,1,1.65,"462,972,688,1042",1530x2040,2026-3-18:YYYY:p2:0.79
000440,NONE,,,,0,29.78,,,
000442,2025-11-30,0.597,YYYY,p2,1,1.38,"704,1712,994,1855",1530x2040,2025-11-30:YYYY:p2:0.60
000443,2026-04-06,0.433,YYYY,p2,2,3.43,"166,628,1186,768",1530x2040,2026-4-6:YYYY:p2:0.43|2021-1-2:CMP6_YMD:p1@640:0.47
000444,2026-07-01,0.949,YYYY,p2,1,2.05,"994,1253,1186,1323",1530x2040,2026-7-1:YYYY:p2:0.95
000445,2026-07-17,0.416,YYYY,p2,1,9.83,"259,734,680,802",1530x2040,2026-7-17:YYYY:p2:0.42
000447,2025-11-22,0.869,YYYY,p2,1,2.29,"598,721,972,801",1530x2040,2025-11-22:YYYY:p2:0.87
000448,2026-08-20,0.985,YYYY,p2,1,1.38,"657,1218,937,1307",1530x2040,2026-8-20:YYYY:p2:0.99
000449,2026-01-28,0.74,DMY4,p2,1,3.46,"20,307,972,1068",1530x2040,2026-1-28:DMY4:p2:0.74
000450,2026-03-11,0.702,YYYY,p1keep/p1@640,5,2.96,"755,1077,1291,1211",1530x2040,2025-9-12:YYYY:p2:0.68|2025-9-12:YYYY:p2:0.68|2025-9-12:YYYY:p2:0.68|2026-3-11:YYYY:p1keep/p1@640:0.70|2025-11-3:DMY4:p1keep/p1@640:0.70
000451,2026-02-27,0.566,YY,p1keep/p1@640,3,2.51,"271,1342,1530,1712",1530x2040,2025-8-28:YY:p2:0.43|2025-8-28:YY:p2:0.43|2026-2-27:YY:p1keep/p1@640:0.57
000452,2025-03-26,0.73,YYYY,ft/p1keep/p1@1024,2,17.87,"855,1281,1167,1385",1530x2040,2020-2-9:YY:ft/p2:0.51|2025-3-26:YYYY:ft/p1keep/p1@1024:0.73
000453,2025-08-27,0.674,YY,p2,1,4.5,"359,1616,1367,1789",1530x2040,2025-8-27:YY:p2:0.67
000454,2025-07-15,0.852,YYYY,p2,2,2.01,"924,478,1122,548",1530x2040,2026-1-None:YYYYMM:p1@640:0.78|2025-7-15:YYYY:p2:0.85
000455,2026-02-10,0.887,YYYY,p2,2,1.47,"1001,921,1234,975",1530x2040,2026-2-10:YYYY:p2:0.89|2025-8-11:YYYY:p2:0.90
000456,2025-12-26,0.678,YYYY,p2,1,2.06,"150,427,1377,561",1530x2040,2025-12-26:YYYY:p2:0.68
000459,NONE-01-19,0.546,MMDD,blur1/p1@1024,1,27.39,"0,188,765,896",1530x2040,None-1-19:MMDD:blur1/p1@1024:0.55
000461,2026-11-28,0.555,YYYY,p2,1,1.23,"446,1377,915,1504",1530x2040,2026-11-28:YYYY:p2:0.56
000462,2027-05-27,0.831,YYYY,p2,1,1.18,"778,1250,1189,1361",1530x2040,2027-5-27:YYYY:p2:0.83
000464,2026-05-19,0.671,YYYY,p2,1,7.09,"356,439,639,521",1530x2040,2026-5-19:YYYY:p2:0.67
000465,2027-07-30,0.574,YYYY,p2,1,1.57,"134,810,1527,1320",1530x2040,2027-7-30:YYYY:p2:0.57
000466,2027-06-17,0.657,YYYY,p2,1,1.14,"768,1664,994,1750",1530x2040,2027-6-17:YYYY:p2:0.66
000467,2025-12-26,0.916,YY,p2,2,3.78,"590,765,924,861",1530x2040,2025-12-26:YY:p2:0.92|2019-2-8:SP_DMY:p1@640:0.13
000468,2026-06-06,0.912,DMY4,ft/p1@640,1,12.89,"816,1610,1052,1658",1530x2040,2026-6-6:DMY4:ft/p1@640:0.91
000469,2026-07-21,0.947,YYYY,p2,1,1.61,"994,1517,1186,1597",1530x2040,2026-7-21:YYYY:p2:0.95
000470,2026-08-06,0.999,YY,p2,1,1.97,"803,1434,1001,1479",1530x2040,2026-8-6:YY:p2:1.00
000471,2027-01-08,0.817,YYYY,p2,1,3.07,"682,1718,1132,1769",1530x2040,2027-1-8:YYYY:p2:0.82
000473,2025-10-30,0.558,CMP6_YMD,ft/blur1/p1@640,1,27.22,"478,21,768,299",1530x2040,2025-10-30:CMP6_YMD:ft/blur1/p1@640:0.56
000474,2026-06-06,0.882,EXTEND,p2,1,2.49,"636,1518,761,1570",1530x2040,2026-6-6:EXTEND:p2:0.88
000476,2026-07-06,0.835,YYYY,p2,1,1.23,"660,1750,899,1795",1530x2040,2026-7-6:YYYY:p2:0.84
